name,description,topics
Bay Area International Development Group,"<p>A lot of good work is being done from within the Bay Area to address global development issues. This Group serves as a space where those involved in and dedicated to this work can commune, share and socialize.</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Nonprofit', u'urlkey': u'nonprofit', u'id': 1726}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'International Professionals', u'urlkey': u'international-professionals', u'id': 18912}, {u'name': u'Bay Area', u'urlkey': u'bay-area', u'id': 22973}, {u'name': u'International development', u'urlkey': u'international-development', u'id': 24606}, {u'name': u'Microfinance', u'urlkey': u'microfinance', u'id': 25161}, {u'name': u'Community development', u'urlkey': u'community-development', u'id': 37972}, {u'name': u'public health', u'urlkey': u'public-health', u'id': 44635}, {u'name': u'Socially Responsible Business', u'urlkey': u'socially-responsible-business', u'id': 78007}, {u'name': u'Youth and Education', u'urlkey': u'youth-and-education', u'id': 150614}]"
Santa Rosa Women Over 45 Group,"<p> <br> <span>I imagine most of us are going through big transitions in our lives. We can learn from each other, find support and just have fun. After a lifetime of taking care of everything and everyone, it is time for us to take care of ourselves , connect with others on the same path, and schedule some time to just enjoy life. Sometimes it is difficult to find meaningful friendships and everyone in our group is looking for the same thing! <br></span></p>
<p><span>We do not check I.D.s for age so if you are near 45--or just resonate with the focus of the group, please join us. The more the merrier. <br></span></p>","[{u'name': u'Fitness', u'urlkey': u'fitness', u'id': 242}, {u'name': u'Menopause', u'urlkey': u'menopause', u'id': 2775}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Life Transformation', u'urlkey': u'lifetransform', u'id': 8702}, {u'name': u""Women's Social"", u'urlkey': u'women', u'id': 10232}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Creative Circle', u'urlkey': u'creativecircle', u'id': 10447}, {u'name': u'Holistic Health', u'urlkey': u'holistic-health', u'id': 15478}, {u'name': u'Personal Development', u'urlkey': u'personal-development', u'id': 16468}, {u'name': u'Artists', u'urlkey': u'boston-artists', u'id': 16573}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Game Night', u'urlkey': u'game-night', u'id': 40126}, {u'name': u'Knowledge Sharing', u'urlkey': u'knowledge-sharing', u'id': 65780}, {u'name': u'Food and Drink', u'urlkey': u'food-and-drink', u'id': 87548}]"
Women in Tech - SF Bay Area,"<p>A community of women in technology where we talk tech in a non-judgemental friendly environment.</p>
<p>Goals: A monthly happy hours where we will talk about a pre-decided topic based on group suggestions. Eg: technology(Hadoop, Ruby-On-Rails etc.), latest start-up trends, use of latest technology in our daily lives etc..</p>
<p>Please don't feel you have to be an expert on that topic or for that matter know anything about it. If you are just interested in knowing more about it this is the place for you. We are all Super Women in our fields and it would be interesting to know about other things, as simple as that.</p>
<p>If you are working a project and would need help in technology or other aspects of project development you can ask for advice and get feedback from members of our group. We can have special meetups for those kind of activities.</p>
<p>If tech is what interests you come join our tech camaraderie.</p>
<p><strong>DISCLAIMER: <br> <br> The organizer reserves the right to say No. This group assumes ABSOLUTELY NO responsibility, including but not limited to injury or loss of any kind/form due to the use of information, or participating in activities found on this group/site. The organizer assumes no responsibility for any damage/loss of any kind/form related directly/indirectly to any kind of information found on this meetup group.</strong></p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'PHP', u'urlkey': u'php', u'id': 455}, {u'name': u'Work At Home', u'urlkey': u'workathome', u'id': 589}, {u'name': u'Web Design', u'urlkey': u'webdesign', u'id': 659}, {u'name': u'Web Technology', u'urlkey': u'web', u'id': 10209}, {u'name': u""Women's Social"", u'urlkey': u'women', u'id': 10232}, {u'name': u'Technology', u'urlkey': u'technology', u'id': 10579}, {u'name': u'Women Entrepreneurs', u'urlkey': u'women-entrepreneurs', u'id': 15497}, {u'name': u'Web Development', u'urlkey': u'web-development', u'id': 15582}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Entrepreneurship', u'urlkey': u'entrepreneurship', u'id': 19882}, {u'name': u'Professional Women', u'urlkey': u'professional-women', u'id': 26273}, {u'name': u'Computer programming', u'urlkey': u'computer-programming', u'id': 48471}, {u'name': u'Technology Startups', u'urlkey': u'technology-startups', u'id': 108403}]"
Confidence for Women Entrepreneurs Community,"<p>Are you a woman entrepreneur who knows there is much more to your life than you have been living? Do you dream of making a big impact with your business, but you hold yourself back due to fears and lack of confidence? Do you know you were put on this planet for so much more than you are currently living? You are NOT alone! This group is for women entrepreneurs who have a big calling and are ready to step up and into that calling, to bust through those fears, build your confidence, and thrive. The world needs you and your message, so come be supported, empowered, and let your light shine like the brilliant woman you are. The more confidence you have, the bigger impact you can make, in the world and your bank account.</p>
<p>Watch this video on how Confidence and your income are directly related... <a href=""https://youtu.be/-vz7J1r41CU"">https://youtu.be/-vz7J1r41CU</a> </p>
<p>This group is a community. A community of women who are building their confidence, supporting one another in their goals, dreams and aspirations. Come each month as we build relationships with one another, learn how to break through blocks, and transform from caterpillars into beautiful butterflies, so that we can all make a much bigger impact in the world, together.</p>
<p><b>Join the Confident Woman Community on Facebook</b> at <a href=""https://www.facebook.com/groups/confidencewomenentrepreneurs"">https://www.facebook.com/groups/confidencewomenentrepreneurs</a></p>
<p>I look forward to connecting with you!</p>
<p>With Purpose and Passion,</p>
<p>Erin Summ</p>
<p><a href=""http://www.erinsumm.com"">www.erinsumm.com</a></p>
<p><b>Grab the FREE Report, 7 Secrets to Lasting Confidence for More Clients and Money in the Bank here... <a href=""http://www.erinsumm.com/7Secrets"">www.erinsumm.com/7Secrets</a></b></p>
<p><b>Join the FREE Stand Up and SHINE Confidence Challenge on Facebook here...</b> <a href=""https://www.facebook.com/groups/shineconfidencechallenge"">https://www.facebook.com/groups/shineconfidencechallenge</a></p>
<p><b>Get the Stand Up and SHINE 60-Day Confidence Discovery Journal here... <a href=""http://bit.ly/standandshine"">bit.ly/standandshine</a> </b> </p>","[{u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Work at Home Moms', u'urlkey': u'wahm', u'id': 4082}, {u'name': u'Business Referral Networking', u'urlkey': u'business-referral-networking', u'id': 15405}, {u'name': u'Women Entrepreneurs', u'urlkey': u'women-entrepreneurs', u'id': 15497}, {u'name': u'Business Strategy', u'urlkey': u'business-strategy', u'id': 17635}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u""Women's Business Networking"", u'urlkey': u'womens-business-networking', u'id': 21283}, {u'name': u'Women Small Business Owners', u'urlkey': u'women-small-business-owners', u'id': 23633}, {u'name': u'Confidence', u'urlkey': u'confidence', u'id': 27724}, {u'name': u'Female Entrepreneurs', u'urlkey': u'female-entrepreneurs', u'id': 41905}, {u'name': u""Women's Networking"", u'urlkey': u'womens-networking', u'id': 43484}, {u'name': u'Professional Business Women', u'urlkey': u'professional-business-women', u'id': 48260}, {u'name': u'Meeting other Women in Business', u'urlkey': u'meeting-other-women-in-business', u'id': 51091}, {u'name': u'Confidence and Self-Esteem', u'urlkey': u'confidence-and-self-esteem', u'id': 63753}, {u'name': u'Women Developing Business Opportunities', u'urlkey': u'women-developing-business-opportunities', u'id': 74894}]"
Relationship Building  Skills Group,<p><span>This fun group is for Bay Area men and women of all ages. It is a combination of <b>facilitated social events</b> designed to help you make REAL connections with other members. &nbsp;We also offer relationship skills and self improvement workshops so that you can learn how to have better relationships.</span></p>,"[{u'name': u'Singles', u'urlkey': u'singles', u'id': 498}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Personal Development', u'urlkey': u'personal-development', u'id': 16468}, {u'name': u'Self-Help', u'urlkey': u'self-help', u'id': 16651}, {u'name': u'Spiritual Growth', u'urlkey': u'spiritual-growth', u'id': 17658}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Dating and Relationships', u'urlkey': u'dating-and-relationships', u'id': 20246}, {u'name': u'Transformation', u'urlkey': u'transformation', u'id': 21591}, {u'name': u'Self Exploration', u'urlkey': u'self-exploration', u'id': 29158}, {u'name': u""Single Women Mid 30's - Early 40's"", u'urlkey': u'single-women-mid-30s-early-40s', u'id': 32873}, {u'name': u'Singles Over 40', u'urlkey': u'singles-over-40', u'id': 33722}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Confidence and Self-Esteem', u'urlkey': u'confidence-and-self-esteem', u'id': 63753}]"
Silicon Valley Women in Technology,"<p>I recently attended my first conference for women in technology (the Grace Hopper Celebration) and was blown away by how exciting it was to be surrounded by so many smart, awesome women in tech. Join up if you want that experience (on a smaller scale, of course) here in Silicon Valley!</p>
<p>I'm picturing this as a group where we can get together socially and meet other women who share our passion for computers and technology. We could also meet up at events like She's Geeky or attend tech seminars.</p>","[{u'name': u""Women's Social"", u'urlkey': u'women', u'id': 10232}, {u'name': u'Women in Technology', u'urlkey': u'witi', u'id': 10296}, {u'name': u'Geek Culture', u'urlkey': u'geek', u'id': 10493}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Women Entrepreneurs', u'urlkey': u'women-entrepreneurs', u'id': 15497}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Silicon Valley', u'urlkey': u'silicon-valley', u'id': 18362}, {u'name': u'Engineering', u'urlkey': u'engineering', u'id': 21750}, {u'name': u'Computer Science', u'urlkey': u'computer-science', u'id': 21751}, {u'name': u'Technology Professionals', u'urlkey': u'technology-professionals', u'id': 22203}, {u'name': u'Professional Women', u'urlkey': u'professional-women', u'id': 26273}, {u'name': u'Geeks & Nerds', u'urlkey': u'geeks-nerds', u'id': 32623}]"
Women Gone Wild Adventures,"<p><span>While we love our men and our guy friends, experiencing the outdoors with a group of women is a different game.</span></p>
<p><span>When it comes to the outdoors, we believe in equity, not necessarily equality. (Don't understand what we mean by that statement? Come check us out and you'll discover the true meaning!)</span></p>
<p><span>We believe in physical strength, but also the inner strength of great women.</span></p>
<p><span>We believe in a caring and nurturing community, where all women are free to be themselves - safe to admit their weaknesses, safe to take on new challenges, and safe to explore the boundaries of life without men.</span></p>
<p><span>We believe in fostering the independent, strong woman inside of every one of us.</span></p>
<p><span>We believe in having a damn good time whether it's ""roughing it"" in a fabulous mountain house and hitting up the spa, or car camping and checking out the local hot springs, or 10-days in the backcountry without a shower.</span></p>
<p><span>Come on, go wild with us!</span></p>
<p><span>(Especially if you are indeed a woman between the ages of 21 and 99.) <br></span></p>
<p>Join our Facebook group: Ecstatic Living By Design&nbsp;https://www.facebook.com/groups/ecstaticlife/&nbsp;<br>This group bridges the gap between events and allows us to connect and deepen our relationships even when we are not together.&nbsp; The group also connects individuals from various Meetup groups the organizer runs - a larger community of like-minded individuals in various states and geographical regions!</p>
<br>","[{u'name': u'Camping', u'urlkey': u'camping', u'id': 374}, {u'name': u'Wine', u'urlkey': u'wine', u'id': 611}, {u'name': u'Hiking', u'urlkey': u'hiking', u'id': 638}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u""Women's Social"", u'urlkey': u'women', u'id': 10232}, {u'name': u'Outdoors', u'urlkey': u'outdoors', u'id': 15046}, {u'name': u'Adventure', u'urlkey': u'adventure', u'id': 15892}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Backpacking', u'urlkey': u'backpacking', u'id': 18988}, {u'name': u'San Francisco Bay Area', u'urlkey': u'san-francisco-bay-area', u'id': 20065}, {u'name': u'San Francisco', u'urlkey': u'san-francisco', u'id': 21500}, {u'name': u'San Francisco East Bay', u'urlkey': u'san-francisco-east-bay', u'id': 36548}]"
Santa Cruz Women Hiking,"<p>Dear fellow hikers or potential hikers,</p>
<p>I love hiking in the fresh air of mountain and sea, and want to join with other women in exploring hiking trails in Santa Cruz and neighboring counties. My goal is to get good exercise, enjoy good company, and experience the serenity and inspiration of the great outdoors.</p>
<p>Most of the hikes I will organize will be in the 3- to 7- mile range with a gain of 200 to 2000 feet. &nbsp;There are other organizers, however, who may do longer and/or more difficult hikes. If you're not ready to do the longer steeper hikes, try the easier ones! You are also welcome to come and do a portion of a hike, then return on your own. That's how I got started!</p>
<p>This group is for women of any age, who love hiking in beautiful natural spaces, or who would like to give it a try! It's also a relaxed and easy way to make new friends :)</p>
<p>If you have any questions about the group or the hikes, feel free to send me an email.</p>
<p>Best,</p>
<p>Kitty</p>
<p><strong>~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~</strong></p>
<p>I will do my best to describe the level of difficulty of each hike, so you can decide if the hike is right for you. I'll use the descriptions below to indicate how much uphill there is. In addition to the uphill, please take into consideration how long the hike is. A hike may be described as moderately easy, but if it's 6 or 7 miles long, that distance may be too much for you at this time.</p>
<p><strong>Moderately easy</strong> = Up and down, but total elevation gain of less than 400 feet. <br></p>
<p><strong>Moderate</strong> = Total gain 400 to 800 feet. Lots of up and down. Can be steep stretches, but no really long steep uphill stretches. <br></p>
<p><strong>Moderately difficult</strong> = Total gain greater than 800 feet. May be some really steep sections and/or very long stretches of uphill. <br></p>","[{u'name': u'Hiking', u'urlkey': u'hiking', u'id': 638}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Outdoors', u'urlkey': u'outdoors', u'id': 15046}, {u'name': u""Women's Fitness"", u'urlkey': u'womens-fitness', u'id': 15123}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}]"
Gather the Women Nevada County,"<p>We are a global sisterhood that connects women through circles. <br> We create safe spaces to share our true selves. <br> Meeting in circles, we find our voices, claim our power, and celebrate self-worth, leading to personal and planetary transformation.</p>
<p>More information, and sign-up links for the newsletter can be found at:</p>
<p><a href=""http://www.gatherthewomennc.org"">www.gatherthewomennc.org</a></p>","[{u'name': u""Women's Social"", u'urlkey': u'women', u'id': 10232}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Girlfriends', u'urlkey': u'girlfriends', u'id': 15144}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u""Women's Networking"", u'urlkey': u'womens-networking', u'id': 43484}]"
Sac Feminists,"<p>Feminists come here to connect, find safe space, educate themselves, and educate each other on feminist issues. <br></p>
<p>We put on unique events for members of Sac Feminists, and we also cross-post events from other local progressive organizations so that members can see a lot of opportunities to get involved and connect. <br></p>
<p>If you have an idea for a meetup, get in touch with the organizers. <br></p>
<p>(In order to be approved as a member, you must answer the profile questions and have a picture of your face in your profile.) <br></p>
<p> <br></p>
<p> <br></p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Community', u'urlkey': u'community', u'id': 15227}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Community Building', u'urlkey': u'community-building', u'id': 20727}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Reproductive Health and Social Justice', u'urlkey': u'reproductive-health-and-social-justice', u'id': 61499}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}]"
