name,class,description
How To Grow Microgreens,0,"This group is all about MICROGREENS. They are the seedling versions of leafy greens, vegetables, and herbs. They are delicious, nutritious, and only take a WEEK to grow.
All gardening skill levels welcome! Join if you've ever wanted to learn how to grow this awesome superfood yourself."
Gals With Gears,0,"We are women over 50 and tired of being the only Gals pulling up on bikes at intersections! (No, you don't have to be over 50 to join - just have to want to ride with us -- that's it!)
Join Gals With Gears for fun, healthy and practical cycling in San Francisco and nearby - with women our own age! Surely you've noticed all those white lanes, green zones and bicycles painted on the streets? Come ride with us! Basic riding skills and helmet required.
We will offer advice on riding in the City, and answer any questions you have any aspect of biking, such as selecting a bicycle, adjusting a helmet, riding in a group, using a Muni bus rack, rules of the road, shifting gears, climbing a hill, and whatever else you want to know.
We offer 4 levels of rides:

Level A = 10-15 miles and mostly flat.
Level B = 15-25 miles and/or some hills (<1,500 ft - think of Presidio hills, not Mt Tam or Mt Diablo).
Level C = 15-35 miles and/or more hills (>1,500-2,500 ft).
Level D = 35-50 miles, and/or even more hills (>2,500 ft)

Most routes are a loop, ending where we begin. Some rides are not a loop, so read the description to see.
Not had your bicycle out in a very long while?  Please have it checked over by a bike mechanic to be sure it is safe and reliable. We want you to enjoy the ride and not have maintenance issues along the way."
San Francisco Bike Kitchen's Social Rides,0,"Welcome to riders of all abilities, these casual rides in and around San Francisco will stop at various places of interest, introducing people to urban riding, and encouraging people to commute safely. Above all, showing people the pleasures of cycling in San Francisco!"
Blix Electric Bike Test Ride Tour,0,"Presented by Blix Electric Bikes. We welcome all riders, from inexperienced to hard core cyclist. The e-bike market is very confusing. With all the new types of motors, different frames, levels of assist, and all the fancy specs, it is confusing to decide which bike is the one for you! Come check out the Blix bikes, enjoy test rides on the new Blix e-bikes, and get all your questions answered over some coffee/bagels.
E-bikes are an exciting new way to not only commute but also to just have fun. It is hard to make time for yourself to go out and enjoy the beauty of the world. For those of you who haven't found the right push, I encourage you to ask us about our electric bikes that can assist you to any destination! 
Blix focuses on environmental activism, promoting a healthy mental/physical lifestyle, and advocates for better bike safety/infrastructure and having fun. Commuting with an electric bike is a practical solution to our current problems. Ebiking helps lower individual carbon footprint levels, lowers stress levels & raises endorphin levels , and is a way for many to begin having an active lifestyle.  Ebikes are not only beneficial for individuals as they tend to right 3 X more than regular bikers, but are also good for the entire community. Biking groups are a lot safer than traveling solo, as well as, promotes why there is a need/demand for better quality bike lanes. 

"
Women Bike - East Bay,0,"We host events to encourage and inspire more women, trans and femme identified individuals to ride bicycles. We have happy hours, meet-and-greets (like office hours at a bike shop), workshops, and rides. Suggestions for events anywhere in Alameda and Contra Costa counties welcome! Events are organized by Bike East Bay staff and volunteers, often in partnership with other groups. "
Beginner Bicyclers,0,"Late (or early late) bloomer to bicycling? Want to get your feet wet with other beginners? Unable to find other meetups which are open and welcoming to beginners? Are you an intermediate/advanced bicycler looking to lead a group of beginners and willing to share your experience? Want to ride at a leisurely pace without worrying about getting left behind?
If you answered yes to any of these questions, then this group is for you !
We aim to get together every once in a while (hopefully on a weekly basis) to ride around the bay area at a leisurely pace, before everyone matures their bike riding skills and moves on to intermediate and advanced levels. We will start off the initial rides with just riding around town and building confidence. Once we have a decent group of people confident enough to hit some trails, we will organize meetups for exactly that. We will be sharing bicycling experiences, tips and tricks from other riders along the way. So wait no further, there's never a better time to start. Let's put our shoes on and start riding !
Requirements: Bicycle and helmet"
eBike Group Ride Santa Cruz Meetup,0,"This Group is for anyone interested in electric bicycles (eBikes) and meeting new friends.  We welcome folks who presently own eBikes, or conventional bikes, as well as those interested in eBikes.  Discounted eBike rentals are available to our MeetUp members.  Rental/demo bikes are limited, please call ahead to reserve.
We generally meet every two weeks and we alternate between an ""Urban"" ride and a ""Trails"" ride.
Meet at Current eBikes Santa Cruz for coffee, snacks, and social time at 9:00, ride departs at 10:00.  Ride is typically scheduled for about 2.0 hours, otherwise otherwise posted - an easy/moderate ride for eBikes, moderate for conventional bikes."
@BromptonSF,0,A meeting place for San Francisco Brompton owners and enthusiasts!
Women's Beginning and Intermediate Bicycling,0,"This is a novice women's cycling class coached by experienced, knowledgeable, and enthusiastic coaches. We meet every Sunday morning and include coaching tips specific to that day's ride. You will not be left behind! Don't know when or how to shift? Can't grab your water bottle? Wondering why we wear those funny shorts? This group is for YOU! 
What do you need? A road bike and some basic fitness - you should be able to ride 15 miles with minimal fatigue. We will show you how to make it easier, safer, and more enjoyable!
Our class is 12 weeks, includes a level 1 and level 2 monthly training program, weekly emails and a Facebook page, both devoted to sharing information and motivating you. The class culminates with an optional century ride event, with distance options ranging from 30-125 miles. Visit our website to register for the class, or join us for the day with the $25 drop-in fee. You will become a confidant rider, who enjoys cycling.  All our rides are on local roads or the American River Bike Trial (ARBT).  We meet t various locations in the Sacramento, Folsom, Rocklin area. 
"
Connected Car Silicon Valley,0,"This group is all about the future of urban mobility, transportation and the connected car. If you love cars (connected ones, autonomous ones, electric ones or even shared ones) this is the group for you. We are a group of tech and car enthusiasts who come together to share the biggest and brightest ideas and companies in the space. We host monthly meetups with some of the most progressive startups, entrepreneurs and companies in Israel. We hope you will join us and look forward to meeting you all. If you're interested in any aspect of the connected car, please join us. We'll give you a warm welcome. Ciao!"
Design Museum San Francisco,0,Design Museum San Francisco Meetup is a series of events to get together and gather a community around design. It's a chance for everyone to learn more about what's happening at the museum and to get involved.
New to the SF/Bay Area,0,"As an experienced Meetup Event Host, whenever I've attended or led Meetup events, invariably most people are ""new to the area"" and often single.  I'm not new to the area but I wanted to create a group which offers a potpourri of options that encourages socializing with really exploring the popular and hidden gems of the Bay Area and some out of town expeditions. This group will have a big focus on fitness at the same time as we explore in a variety of ways; by foot, biking, and possibly public transportation and train. It is a synthesis of some of my favorite things (hikes, walks, cycling, movies, cultural events, dining) I've done with various Meetup groups all rolled into one. I invite members to contribute their ideas, bring to light cultural events or cool places they wish to explore. Best of all, you don't have to be a newbie to join!  
Annual Membership Fee: 10.00 to cover Meetup dues and Organizer planning to be paid at your first event except as otherwise noted.


New to the SF/Bay Area is a private group.  Attending events is voluntary by you as a member.  Participation in any activity with us is at your own risk.
By joining  New to the SF/Bay Area as a member you agree to indemnify and hold harmless New to the SF/Bay Area, its organizers, coorganizers, assistant organizers, event hosts, and other members from all claims or liability of every type (including court costs and legal fees) for injury or death to any person or for damage to property, loss of personal property or any other wrongful act arising out of or relating to your participation as a member.  This agreement applies to you and to other persons (as your guests) who may accompany you in these endeavors.
You also agree to hold the organizers as well as other group members harmless.  By participating voluntarily in the group, you expressly waive any and all such claims against each and every other member in the group, including without limitation any and all claims against the group organizer, coorganizers, assistant organizers, and event hosts
New to the SF/Bay Area holds a variety of different activities such as, but not limited to cycling, hiking, biking, camping, cultural events  and so on.  These events can be dangerous and pose a risk to New to the SF/Bay Area members and guests.  By participating voluntarily in the group you understand that you are responsible for your own safety.
Any social events that New to the SF/Bay Area sponsors and holds such as, but not limited to cycling, picnics, group trips, outings, dining, concerts and so on will fall also under the same Disclaimer and Liability guidelines listed above.
"
San Francisco Staircase walks,0,"Adapted from the book staircase walks. Our group takes leisurely walks through the hidden, less know but very interesting areas of San Francisco.
The hikes will run around 1-2 hours long depending on how often we stop. We'll follow the path on Google Maps (links available on the event page). All hikes will have hills or stairways, so make sure you wear appropriate footwear. You can join us for the whole hike, leave early, or join somewhere along the way."
SF Sketchers,0,"We get together on weekends to wander around San Francisco, sketching people and places, natural and urban. We usually sketch for 2-3 hours, then sit down in a cafe to share sketches and chat. Sometimes we join up with other sketching groups or do field trips outside the city. Everyone welcome.
 "
South Bay Sketchers,0,"Explore, draw, connect: We are drawing enthusiasts who sketch on location in urban and natural spaces. It's a fun way to connect with other sketchers and explore the South Bay area. Our intent is to maintain a positive environment for our growth as artists. Sketching locations will include urban views, historic sites, special events, cafes, museums, galleries, local parks, preserves, and gardens. 
New to urban sketching?  Check out the post, ""Tips for New Sketchers"", on the following link. It contains more posts with detailed information about urban sketching.  . If you have questions please message me.
Participation is limited to adults who are 18 years of age or older. All skill levels are welcome. 
Meetups: We will meet monthly on a weekend at a specific location to draw/sketch in the South San Francisco Bay area.  After drawing for about 2 hours, we will gather back at the starting point to share our work and network with other sketchers. Participants are encouraged to share what they have learned about techniques and materials.   
Fees: There is no fee for participation. But, some venues may have an entrance fee, or parking fee.  
What to Bring: Your favorite drawing media, such as pen, pencil, markers, watercolor, watercolor or pastel pencils, oil pastels, etc.  Digital tools, such as the computer tablet, are welcome. Experimentation is encouraged! 
Urbansketchers.org is a global sketchers' network. Our group is not part of  .  To become part of the local chapter of Urbansketchers.org go to  
 
"
Bay Area Mobility / Mobile Innovation,0,Its mission is to interact with influencers in the transportation community and to promote both local and global ecosystems by creating personal relationships with people who share similar dreams.
The San Francisco Backyard Meetup,0,"The ""backyard"" movement is focused on elevating the best ideas, people and organizations blossoming right here at home in San Francisco. This group is for members of the tech, design and non-profit communities who are interested in discussing the unique intersections of technology, entrepreneurship, politics and activism which characterize our city. Our goal is to foster shared understanding and dialogue between tech, design and civic change agents, in an effort to promote continuous innovation that benefits all residents of San Francisco."
"Idea Exchange: Urban Planners, Policy Makers, and Techies",0,"The Urban Planners, Policy Makers, and Techies Meetup is open to anyone interested in collaborating and problem solving across sectors. The tech sector is moving full-speed ahead into the urban realm. Start-ups like Airbnb, Lyft, Uber and others are successfully disrupting and revolutionizing their industries, and their work has raised interesting and challenging public policy questions along the way. Is Public Policy becoming an essential role in the new startup? Why aren't more trained urban planners and policy makers working in or with tech? This is a meetup designed for people interested in networking across sectors, and exchanging ideas on new issues to tackle and new ways of doing it. Come join us!"
Silicon Valley Agricultural Interests Group,0,"This group is for people residing in Silicon Valley, or ""from Silicon Valley"", who are interested in agricultural technology (AgTech). This means existing companies, start-ups and enthusiasts curious about what the future holds for production agriculture.
The group will hold meetings in various formats, with the sole purpose of being a starting point for AgTech networking. This group is closely related to, and works directly with the leaders of, Silicon Valley AgTech. It is highly recommended that you join both.
This group is not for backyard gardeners, bio-dynamic mystics or for membership to a CSA. Those categories are all well represented elsewhere on meetup."
FoodTech,0,"A community for people interested in new and emerging technologies for the food industry, including R&D;, production and distribution. We plan to have mixers where FoodTechies can meet face to face and technical events including presentations and pitch sessions involving tech companies in the food space. Note: this is not another ""foodie"" group (although you can be a foodie) - our interest is in developing and exploiting new technologies, including inventors, producers, entreprenuers, angels and VCs."
Urban AgTech,0,"Home to Urban AgTech's monthly in-person event to discuss urban agriculture technology (vertical farming, indoor growing systems, food computers, etc.). Urban farmers, techies, entrepreneurs, and anyone curious about urban agriculture technology are welcome! 
Send us a message at hello [at] urbanagtech.com"
"Pet Chicken, Duck, Poultry Meetup Group of Santa Cruz",0,"Meet other people who have poultry companions in the Santa Cruz, California area. Talk about health, housing, predators, veterinarians, eggs, and more. Come join us if you have pet chickens, ducks, turkeys, geese, swans, guineas, peafowl, quail, jungle fowl, or similar! Our meetings are lots of fun and sometimes the only place where you can learn certain information about caring for our special friends!"
New to NorCal...Fun Foodies,0,"Have you recently moved to Northern California? It's difficult moving to a new place and losing your close friends and family.  This group is for those in their late-20s to mid-40s looking to help connect people that are new to the area with those seasoned NorCal residents that can help share what this area is all about.  Northern California has so much to offer and it's always more fun to explore with a group or new friends. 
This group is for those that love to meet new people, enjoy socializing at a house party, attending happy hours or relaxing at a BBQ. Wine tastings and cooking classes are always a great way to meet up with the group. I'm looking forward to camping this Spring and enjoying more often what the beach and mountains have to offer. I would love to see this group get active with hiking, biking, kayaking, fishing and so much more this summer...Are you up to joining us? 
This group is open for event suggestions, we truly want to have something here for everyone...if you are interested in planning an event send a private message to me, Sarah, and lets make some plans.

....IN ADDITION, please answer the profile questions with more than a ""Yes"" or ""No"" or ""Sure"" response. Because we are inviting people into our home, we need to know a little bit about who you are first for the safety of our members and for our own peace of mind. So please take a few minutes and write a little about yourself. If your answers are super short, for example, if your introduction is ""Hi I'm ___."" And that's it, your request will be denied.
**Profiles without a real picture of yourself will not be approved. I will not give access to anyone without a picture of his/herself (i.e. no dogs, babies, sunsets, blank photos).  If you do not want to post a picture for privacy reasons, please let me know why.  
**If you RSVP to an event this is a social commitment...we count on you to be there.  Sometimes we will try to reserve space for different events and do not want to disappoint the restaurants and such if a smaller group shows up.  If you must cancel last minute please be courteous and message the organizer.  
**Our group is geared toward those in their late 20s to mid-40s.  I hate to exclude people but we have found mixing larger age ranges at events has not always worked out.  Just want to make all of our events more enjoyable for all that attend.  "
Chickens Chickens Chickens!!,0,Those who raise chickens in the backyard local to Stockton area.
Urban History Hikes,0,"This is a group for History Nerds, People Persons, Hiking Enthusiasts, San Francisco Bay Area History Buffs, and All Around Cool People"
Night Photography,0,"Anyone who enjoys taking night photography (landscapes, Astro photography, urban timelapses, etc) should join this group!"
Bay Area Self Reliance,0,"The intent of this group is to provide and to share objective information about how regular, every day folks can prepare for the types of scenarios one may encounter here in the Bay Area.
This group is meant for people interested in learning:
1) What are the basics of Preparation, Readiness, and Disaster planning?
2) What does one need to know in order to safeguard loved ones and personal property?
3) How to make sense of all the various ""survival"" approaches and confusing array of products?
4) How can it be done on a budget?
I decided to start this group to teach and to learn from others in a safe and comfortable group setting."
Bay Area Swap-O-Rama-Rama,0,"Swap-O-Rama-Rama (SORR) IS BACK! Once again Swap-o-Rama-Rama claims it's place as one of the largest Makers at Maker Faire in San Mateo the 3rd weekend in May. This monthly SWAP-n-SEW enables us to recruit new volunteers, expand our membership base, and enables it's current members to keep the heart of Swap-o-Rama-Rama going by helping the community explore creative disposal alternatives for used clothing. Our members show how rethinking the reuse, re-purposing and repairing of everyday textiles can, with a little creativity and ingenuity, have a meaningful impact to the waste stream. We encourage beginners to experts, young and old alike to come, and join us as we make a better future through resourcefulness. Membership is not mandatory but has it's perks! Bring a CLEAN bag of clothing to participate for a $1 or just a creative urge and $5 w/o a bag clothes, and a snack to share while we make the world better @ a PLACE for Sustainable Living near the Oakland/Emeryville boarder! 

Gandhi said, ""There is no beauty in the finest cloth if it makes hunger and unhappiness.""
SORR is a volunteer operated & community supported non-profit that happens because of your involvement. "
Urban Permaculture,0,"Let's explore all the ways we can make our own resources: energy, water and food, in an urban or suburban environment."
Sacramento  Urban Sustainability Happy Hour Meetup,0,"Come have a casual drink with others working on innovations in urban sustainability and connected technology. We always have a fun group of 20-40 people connecting and discussing new initiatives, businesses and ideas."
East Bay Cohousing - Berkeley/Oakland/E'ville,0,"Welcome! East Bay Cohousing is for people interested in intentional communities and creating ways of meeting our daily needs for shelter and livelihood through cooperative long-term relationships among peers. 
We are a big tent for all manner of self-governing member-led ""collaborative housing"" communities, including  housing cooperatives, student coops, collective and co-living households, as well as co-housing neighborhoods, urban and rural eco-villages, faith-based or service oriented, moshads, kibbutzes and income sharing communes!   EBCOHO Members come from every county in the Bay Area, and other parts of the US and the world.  
Check out the EBCOHO calendar and events descriptions, past and present, to see the range of events we produce or curate from among our members, friends, partners, friends, and movement allies for a more just, sustainable, and flourishing world.  Look for socials, orientations, workshops, discussions, slide shows, movie nights, open houses, work-days, trainings, tours, and conferences. 
Explore the Discussion Forums to post and search for openings, forming groups, call-outs from Members, and other features. 
Orientations for newcomers are usually offered every 4-6 weeks. This is where you can explore current and long-term opportunities to join a community, ask lots of questions, share who you are and your dreams, and start meeting like-minded people. If you are a do-it-yourself learner or explore the big picture, you'll get lots of useful resources. 
Joining EBCOHO also makes you part of Cohousing California.  At  you will find other regional networks, a combined calendar of events, links to forming and existing communities we know, and links to our partners, networks we belong to, and groups we consider allies around the world.  
Use the Suggest a Meetup feature if you'd like to see a particular topic addressed, or if you've got something you are hosting. Events we personally host (Cohousing Coaches Raines & Betsy, that is), almost always include ample time for members to share their personal visions, skills and experiences. 
EBCOHO is not usually a quick route to cheap housing, although members do share openings and offers, and we do list and refer members to openings in established intentional communities, both rental and ownership, in the Bay Area and beyond. 
Thousands of Bay Area residents already live in safe and stable collaborative housing situations sharing life experiences and living expenses, decision-making, and ownership.  Across the US and the world, millions more of people are living more sustainably, more democratically, more cooperatively, and more cost effectively, out of the booms and busts of predatory real estate markets. 
If you want to know your neighbors well, have a better life by sharing more, and live more peacefully and lightly on the planet  then please join us! 
MORE.... about the sponsors and hosts of East Bay Cohousing.  
This work is self-funded by the organizers, with a depth of knowledge and commitment that makes it unusual among Meetups (at least we think so!).  
Thank you to Supporting Members and our Coaching Clients for helping defray some of the expenses of this labor of love.  We thank you with a free orientation, and discounts to future events hosted  by us and some of our sponsors/partners. You can track income and expenses on the Money page. 
EBCOHO and Cohousing California are projects of Raines Cohen and Betsy Morris and our business partnership, Planning for Sustainable Communities.   Each of us has lived in multiple cooperative living situations in the Bay Area before moving in together to Berkeley Cohousing, where we have been members since 2003.  Raines has been deeply involved in technology user groups, tech for the social good, journalism and database consulting; Betsy has a PhD, a Masters in city and regional planning, and 20 years experience as a community development and research consultant. Both of us love organizing events that put people first, offer quality resources, and open up new doors and windows to the world that supports our visions and values. 

As Cohousing Coaches and project consultants, we provide technical assistance and personalized support for individual members, forming groups, and existing communities.   We connect a wide variety of kindred spirits and resources.  Please find out more at , or 
 "
Alameda County Independent Living Association,0,"Alameda County is supporting the creation of a new professional association to support shared home owner/operators, residents and the community. The association will be called the AC Independent Living Association. The AC ILA will provide an online directory for easy marketing of your home(s) as well as networking, education and training opportunities in an effort to promote high quality shared housing.
We are in the beginning stages and we'd love to hear from you regarding what's important to owner/operators and what kind of support you and your residents need!"
Beekeepers and Bees,0,"Beekeepers and Bees is a meetup for anyone interested in the world of beekeeping or anyone interested in helping, protecting and learning about the awesomeness that is the honey bee."
Richmond Backyard Beekeeping,0,"If you are interested in becoming a backyard beekeeper, already in the process of becoming a beekeeper or already have an established hive(s)."
Oakland Foragers,0,"A gathering of people interested in local foraging. We meet and go for walks and make maps of the edible growing all around us. Novices welcome but so are the knowledgeable. I'm no expert, I'm a recent transplant but I have an interest and that's all that's needed to join."
Dumpster Divers,0,"Scavengers of the world unite! If you're looking for lost treasures, daring adventure, or simply want to pick up great stuff for free, join us! We're looking for people willing to risk a little to gain a lot. One man's trash is another man's treasure. And there's treasure aplenty out there."
iTeach San Francisco,0,"iTeach San Francisco is non-profit community with the aim of making a positive impact on teachers and the education industry as a whole .

MISSION:
To build and inspire the education community in San Francisco and Bay Area by providing educators with quality professional development and social events.

Description
iTeach is a not-for-profit community of international teachers who pursue and share knowledge for the betterment of the upcoming generations of learners in the San Francisco Bay Area. We do this by organizing and seeking out meaningful professional development events as well as networking at iTeach mixers.

We believe that meaningful education depends largely on the quality of skills of teachers in the classroom, and society depends on the quality of education available. We believe the best way we can make a positive impact on children as life-long learners is by empowering today's teachers to grow professionally.

General Information about iTeach
iTeach has been around since 2011. We have organized 7 social networking events, as well as MULTIPLY! - a community service event at United Nations Education, Scientific and Cultural Organization (UNESCO).

We actively seek sponsorship in order to provide a better experience at each of our events.

iTeach has successfully helped employers find qualified staff, as well as teachers looking for better employment opportunities.

We passionately believe in synergy, the more we connect with fellow members of the education industry, the better job we are able to do collectively."
Educational Therapist Pedadogy,0,ETS interested in ongoing collaboration in multisensory methodologies of teaching students.
Oakland Radical Educators Discussion & Reading Group,0,Oakland Radical Educators is for teachers/educators who are interested in discussing their experience in teaching. We will meet up once per/month to read about and discuss social justice education issues. We can also take time to explore local and state school policies that affect students and teachers in Oakland. You should come with your ideas for reading and discussion. Possible Discussion Topics:- Tension between capitalism and education- Segregation tactics by school districts/school boards- Effects of charter schools and privatization
Outdoor Pull Ups San Francisco,0,"We get together at a different outdoor horizontal bar once a week to train.
The goal is to improve performance on pull ups, muscle ups, leg lifts etc...and enjoy working out outside with people who have common goals.
This group is for beginners, local legends, and worldwide barstars. All physical levels are welcome; however...  ONLY encouraging, respectful, and supportive people are wanted.
Let's share the pain and get the gain!
*DISCLAIMER* This is not a formal training program, personal training session, or recruitment place for either. It impossible to completely stop people from soliciting in person, so be advised any such offer is not supported or affiliated with this group.
Consider all participants to be amateurs with no professional, medical, or athletic education/licenses. Due diligence is up to each individual. Look out for each other but participation is always at your own risk."
Northern California HBCUC Alumni & Students,0,"If you have attended, are currently attending, or are a supporter of Historically Black Colleges and Universities, this is a group for you. Of the 105 recognized HBCU's, we have over 25 active HBCU alumni chapters represented, and we are looking to add more members and to be a hub for HBCU Alumni activities in the Bay Area. The Historically Black Colleges and Universities Alumni Coalition serves as the guiding force of the HBCU alumni chapters in Northern California through scholarship and fundraising events, family day actives, and community outreach. One of our most critical functions is to support, encourage, mentor, educate and prepare the next generation of young minds for the future. The main function of this organization is to promote and preserve Historical Black Colleges and Universities (HBCU) by supporting their respective alumni chapters in Northern California through sponsorship of educational, economic, political and social activities. Join the coalition, or just join the meetup group to learn about what is going on with HBCU Alumni throughout the Bay Area."
Northern Breeds of the Bay,0,"Formed this group hoping to connect huskies, malamutes, other northern breeds and their people in the Bay Area. 
I am a new husky owner with a 10 week old puppy (as of 9/21/16), so I'm no expert by any means, I just saw there was no local husky group on MeetUp, so I was hoping to fill a void. I look forward to more experienced owners and dog people joining and chiming in!"
Northern California Homesteaders,0,"Northern California Homesteaders is a community for those interested in learning skills that promote sustainability and self-sufficiency. The group functions on it's members stepping up to lead workshops in traditional methods of homesteading including (but not limited to) gardening, food growing and preservation, permaculture practices, and textile and clothing making. As members  we aim to share our knowledge freely, in a way that empowers us as community leaders and residents of our beautiful planet earth. Organizers may ask for funds to supply materials but the goal of our workshops is never centered around money. Let's take what our grandparents, parents, great aunts, and mentors taught us and pass these valuable skills on. Send me an email with your workshop idea and I'll get it on the site.
 "
Vaginal Fantasy Local Hangout- San Francisco,0,"Meet and discuss the books from Vaginal Fantasy Hangout on Geeky and Sundry. We will discuss the books and share our insight into what we liked, what we didn't and what we hope they will pick next as well as share what other things we are reading off the list as well."
World Readers Book Club,0,"The World Readers Book Club is for book lovers who want to explore the lives of people in the Diaspora. Together we'll set off to Haiti with Edwidge Danticat, pre-colonial Nigeria with Chinua Achebe, or the Dominican Republic with Julia Alvarez and Junot Diaz. The only requirement is an open mind. Join us!"
Social Good For-Profit Startups,0,"We connect entrepreneurs in for-profit social-impact startups. Who says a company with a social good mission has to be a non-profit? There are thriving for-profit companies that are contributing great things to their community and the world. This is a fun social meetup for those founders to connect, network, and collaborate."
San Francisco Jericho meetup group,0,"Jericho is an Urban Game that is a battle of wits, because everyone is a spy! Think of it as a game of capture the flag played in public.  We meet every month to play rain or shine, day or night. All that is needed to play is a Nerf pistol, a bandana, a healthy imagination, and an uncanny ability to hide in plain sight. All games are usually played in downtown SF. No advance preparation needed. Just show up at the meeting spot with your gun & bandana. Cellphones are not required, but suggested."
CitizenAR,0,CitizenAR is a Tech in the Tenderloin event sponsored by the US State Dpt. Contestants will be challenged to come up with innovative ways to engage urbanites in making their environment more sustainable using AR and VR technologies.
East Bay Tiny House Enthusiasts,0,"This Meetup is a tool for people to schedule and organize builds of tiny houses in the East Bay. Members can volunteer their time to help each other design and construct tiny houses, gaining valuable knowledge and practical experience in the process.   Sometimes we also get together just to talk tiny and meet each other. Topics of interest might include budgeting, rain catchment, managing humanure, solar power, alternative building methods like cob, building with recycled materials, and much more. We think you'll find it's inspiring and energizing to befriend and network with other passionate tiny house enthusiasts!   Anyone can join and attend a Meetup or schedule their own event, so don't be shy whether you need help making your tiny house dream a reality, or just want to dip in a toe to see what's what. Come participate! You're among friends.   This group was founded by Lauren M. and is co-organized by Sienna W. (who is currently mid-build!) and Alexandra H. All events are free to attend, but we do have to pay Meetup.com $144 a year to keep it running, so small donations every so often to offset that cost are appreciated."
Passive House California,0,"Our organization was founded in early 2008 with the explicit goal of educating the California public about the  via our affiliation with the 
The mission of Passive House California is to educate the public about the Passive House building performance standard to help create healthy, comfortable, durable, energy- and resource-efficient buildings and communities.
Please register as an official member of PHCA to support our mission here:
"
EcoGreen Group of Silicon Valley,0,"EcoGreen Group members share a keen interest in making positive contributions to a more sustainable future through technologies, practices, and industries in the local and global community. Members are business and technical professionals that come from a wide variety of professions and industries. The organization is characterized by the diversity of its members and the ability to span the scope of the sustainability landscape. The EcoGreen Group is an all volunteer run member organization. The web site is available to members and others for posting articles on topics relevant to our mission. It is intended to be educational, provide resources, and connect people in the area. EcoGreen Group (EGG) of Silicon Valley is a Special Interest Group (SIG) of CSIX, a non-profit organization in Silicon Valley.
 
"
California Construction Professionals Meetup,0,"A group for like minded individuals from the construction industry to meet, share their experiences, expand and grow their network. This group is specific to people working in the construction industry in California. However, construction professionals visiting the Bay Area are free to join too and be included in our monthly events. Our monthly events will be held at different locations in the Bay Area. "
Real Energy Solutions,0,This group is for the experimenter that's interested in electric cars and alternative energy in use and theory. We will meet monthly to plan and work on projects. Possibly even take some field trips. This group is open to all levels of experience.
Opentecture - Open-source Modular Architecture,0,"Opentecture holds small, casual Meetups to explore modular systems principles - as applied to architecture and/or software systems. We'll probably discuss modular building methodologies, sustainable materials, manufacturing, design patterns, building codes, and pattern languages. Emergence.
If getting to a Meetup proves difficult, consider joining the conversation online on Slack."
San Francisco Bay Area Young Architects - BAYA,0,"BAYA connects designers, students and newly licensed architects for networking, volunteer opportunities and social events. With over 800 members, BAYA is the most active AIA committee for young architects nationwide. Our goal is to involve young architects from graduation to licensure with the architectural community. We have monthly meetings to announce our activities, other architecture related events, volunteer opportunities and to discuss topics relevant to the architecture profession. Each month a local architecture firm hosts and gives a brief presentation of their work. This is an opportunity for young architects to learn about the different practices in the city, as well as a chance for the hosting firm to present it self and attract new talent. We also organize monthly mixers around the city and a number of special events throughout the year. Our membership is open to all non-licensed professionals and architects licensed for less than 10 years in the Bay Area whether or not a member of a local AIA chapter.
You can find us on Facebook searching ""BAYA | Bay Area Young Architects"""
San Rafael Clean Energy Meetup,0,"This is a working group for inventors, investors, environmentalists and anyone interested in bringing free energy and clean tech energy alternatives to availability."
Novato Tiny Home Enthusiasts,0,"Individuals interested in learning about Tiny Home living and what it takes to go from the TV series to owning and living in a tiny home. How to beat the high cost of home owning in Marin or nearby. Learn about the requirements, costs, and timeline for planning, building, and living in a small home or small home community. Share resources with other group members as we create a sense of community with like minded people."
MK{live}: Innovation in Architecture,0,"Calling all architects, designers, data analysts, innovators, urban planners, and creatives. Engage in a forward thinking conversation about architecture in the digital age. 
MK{live} is hosted by MKThink, a pioneer in applying research and data analytics to create ""intelligent places""--architectural solutions that unleash human potential, minimize the use of resources, and maximize business investment. 
The quarterly series presents panel discussions, interactive workshops, and design challenges focused on the interaction between people and the physical environment. 
 "
San Francisco Construction Meetup,0,"This is a group for professionals and students in building design and construction, to connect and discuss innovations and best practices in the industry."
Symbio.City,0,Symbio.City is bringing people together to form intentional communities at the village and city scale that center cooperation and mutual aid as well as regenerative and sustainable land stewardship.
San Francisco Chickens Owners and Want to be Owners Meetup,0,Meet other local people who have chickens as pets and for eggs. who would be interested in sharing their expertise.
Creating the Future,0,"People who believe that the best way to project the future is by creating it.  Positively embrace globalization, miniaturization of technology, and dynamic visualization of the future, including, e.g., metrovillages, robotics, advanced personal transportation, education, and sustainability. Look up to seven generations into the future refining scaleable ways of making decisions in the near future."
Green Making for the Silicon Valley Area,0,"Meet people in the Silicon Valley Area interested in building a green home or making their homes environmentally friendly. Discuss green construction, remodeling, maintenance, furnishing, and other related issues!
Green building increases the efficiency with which buildings use resources — energy, water, and materials — while reducing building impacts on human health and the environment during the building's lifecycle, through better siting, design, construction, operation, maintenance, and removal.
Green Building is sponsored by Green Making. Come visit us at 
"
