name,class,description
2nd meeting of Indivisible Hamilton WG,1,This is our 2nd meeting following a spectacular kickoff meeting. We will use thus meeting to tune our group's focus and priorities. Come join us. We started at 4 members 15 days ago and we are over 65 members. Come add your energy and passion.
We The People: A Bay Area Resistance Group,1,"Come join us if you want to take action against the Trump agenda. Take Back Congress & the Presidency. We are phone banking, fundraising for candidates, marching, calling our CongressMembers and more. We have an average of 2 ways to Take Action a week (come to those you can). 
We are primarily from the Eastern South Bay and Peninsula. We welcome everyone. 
Join our Facebook group at  href=""
Welcome to the #resistance."
Safe Places - Social Activism,1,"Are you a protective person? Do you believe in the the Dream of Martin Luther King Jr? Are you unwilling to sit by while fellow community members are being beaten in the streets and hospitalized for their political beliefs? Do you want your children growing up in a country where they are free to think and express their opinions without fear of violent repercussions? Let's meet up to discuss nonviolent political activism, brainstorm together about what we can do to turn the tide here in the Bay Area, and get out there and DO something!"
Placer Women Democrats Monthly Social,1,"Join a fun and engaged group of like minded women in Roseville, Rocklin, Auburn and Granite Bay for a drink and some #resistance talk. We are a NEW Democratic Club in South Placer that has grown to over 250 members since January"
Magnify Progress,1,"Join members of the Silicon Valley tech community eager to apply their skills to effect change. 
Enjoy fancy drinks and optimistic conversation. 
Let's come together to use our skills and expertise to help build a better future for America!
 
"
"About Face, Sac; Prev: Iraq Vets Againts The War & Ruckus",1,"New Active Social Peaceful Protest Group of Like Minds, Sacramento Action Activist Group of Veterans & Civilians Againts the Military/Industrial Complex; Against Trump, Against GOP Extremist, Against White Supremacists, Against Russia Influence, and Against Corporate Government Control & Greed, Against Racial, Religion, Gender, & LGBTIQ Discrimination.
In support of Equal Human Rights (racial, LGBTIQ: all genders, orientation, identity, non gender binary, and marriage equality), Affordable Medical Coverage for all, Free Education, Global Warming is Real, supporting groups such as Love is Love, BLM Sac, Sac Democrats, Ruckus Society, Iraq Vets Against the War, & Together We Rise Sac! We support peaceful marches and demonstrations, with the goal of deconstructing the giant Pharmaceutical, and War Industrial Corporate Complex!"
RESULTS - Global and Domestic  Activists,1,"RESULTS is a citizen mostly volunteer Advocacy group- who for the past 35 years has been committed to the eradication of poverty and related issues wherever it exists . We achieve our goals by changing the public and the political will. Meaning - we work directly with members of congress , NGO's , and the Media to affect changes that will make the most difference to the most vulnerable among us all over the globe - in areas like , education, Healthcare, earned -income tax credits, SNAP, Immunizations , Eradicating AIDS, TB and Malaria, improving Maternal and Child Health Outcomes .
Who should join is anyone who shares these commitments, who may be feeling frustrated and powerless especially during the time of political confusion in this country and abroad - Anyone who has four hours free a month and anyone who feels that they cannot make a difference in the world or don't make a difference . We know each of us counts and we support you to know it too!"
San Jose Friends of the Pod (20s/30s),1,"
Do you listen to Pod Save America? Would you like to discuss the week's episodes with like-minded individuals for emotional support and a bit of fun? It's like a book club, but for a podcast. A pod club. 
Would you like to vent to other liberals about the sad state of politics in our country? Would you like to attempt to get involved in grassroots organizing to try to turn it all around? (I say attempt because I have no idea, but I'd like to try with help from others)
How about we do all of this while grabbing a drink to numb the disappointment? I'll be like happy hour, but for discouraged, young, liberals. Sounds like fun to me!
We should be open-minded and courteous during these discussions if/when we disagree. The Podcast episodes are a guideline for the topics of discussion, but feel free to bring up any other relevant topics. 
"
World Government & No Militaries,1,"This group is for people who can envision a united world under a world government. Humanity will eventually establish a world government one way or another. It will either be formed before WW3 - the hard way, or it will happen after WW3 when humans will realize what fools they've been."
Placer Women Democrats Monthly Meetup,1,"Please join PWD and our friends at Placer Stonewall Democrats for a happy hour meet and greet. We will exchange ideas, share information and share what's happening with the #resistance in South Placer County!"
Communist alternative,1,"This group is open to anyone interested in discussing a communist alternative to capitalist profit system that creates racism, sexism, nationalism and imperialist wars. The topics will be discussed around the ideas of International Communist Workers Party (ICWP) and its newspaper Red Flag. For more info: "
Represent.Us Silicon Valley,1,"Represent.Us is a non-partisan grassroots organization dedicated towards clean elections not influenced by big money and complete fidelity of elected officials to constituent needs rather than fidelity to personal gain (for example, political support, power, money, etc.) in the San Francisco peninsula and south bay.
Bring together conservatives, progressives, and everyone in between to reduce corruption* in the San Francisco peninsula and south bay geographies by driving: - Campaign finance reform - Campaign finance disclosure standards - Representative districting - Election process reform - Public financing
Our strategy revolves around passing laws throughout the different towns and cities of Silicon Valley, as well as the state of California. We are a local chapter of a national organization that has passed binding legislation regarding campaign finance reform in places like Florida, South Dakota, Seattle, Massachusetts, Maine, and many other jurisdictions, including the city of San Francisco itself, where we have another chapter. The national organization includes on its board figures like Trevor Potter, former FEC chair, and Larry Lessig, outspoken critic of how money turns heads in American politics. Learn more about our national organization at www.represent.us.
Feel free to ask us any questions on how elections and money work in the Bay Area or in California, and how you can help towards making elections represent people instead of dollars."
American People's National Party,1,"We are a grassroots social political movement Learn more at AmericanPNP.com. Our philosophy: 1: The American people, regardless of color, gender, sexual orientation are the greatest people on earth. 2: American greatness is only fully realized when we all love one another and become a true community. It starts with the person in the mirror and making a change. 3: Our government's only priority is to make the American people the strongest, richest, and most united nation on earth."
Mission YIMBY,1,"We want to build more housing in San Francisco so we can welcome new people into our community without displacing long term residents.
We believe in affordable housing for everyone; that means we must build more of all kinds of housing. We are strongly in favor of subsidized affordable housing to ensure that people from every income bracket can share in our beautiful and vibrant city. And we are also in favor of market rate housing because not everyone qualifies for subsidized below-market rate housing.
We must ensure the middle class can live here by lowering the cost of construction, making it easier to build, upzoning the west side, and concentrating dense housing around public transit. San Francisco is for everyone!"
Bay Area Friends of Our Children's Trust,1,"This Meetup is for Bay Area people who are involved, or want to be involved, in raising awareness and supporting the 21 youth who are suing the U.S. government for the right to a stable climate and a healthy atmosphere for all present and future generations, through their constitutional climate lawsuit, called Juliana v U.S. The meet up will introduce and connect those in the Bay Area who are working on the case and help to connect, support and strategize local efforts. The agendas will be determined by the group in coordination with Our Children's Trust."
Libertarian Party of Santa Cruz County,1,"This is the official Meetup of the Libertarian Party of Santa Cruz County. We meet monthly to further the Libertarian viewpoint. All are welcome for civil discussion and encouraged to join the party of principal. Libertarians believe in individual governance, accountability, and charity."
Action SF,1,"Anyone who wants to act to counter the GOP/Trump agenda should join. Action SF is a neighborhood movement encouraging political participation, resistance & action. We meet in Noe Valley. Most meetings are a mixture of action, planning for action, and discussion. Because we small, it's easy to make your own voice heard. Our actions include education, pressuring Members of Congress, and partnering with other resist groups to win the 2018 elections. We work closely with other organizations like Stand Up San Francisco, SwingLeft San Francisco, and Democracy Action. "
#Resist El Dorado Hills,1,"Our group meets monthly featuring excellent speakers with the goal of enabling constituents to resist Trump/GOP extremist agenda by engaging elected officials/influenceres by phone, written communcations, office visits, town halls, soc media, voter education and boycotts."
Placerville Conservatives Meetup,1,"Looking for like minded conservatives, moderates, tea partiers, libertarians, patriots wanting to get more involved in preventing the Liberal Democrats from further destroying our State and our Country.
 "
The Bay Area's Left-Wing Community,1,"We call for all progressive forces to join our community and discussion group. We will host various events, study circles, dinner nights, book club and much more depending on the likes of our members.
Everybody is welcome! Hardcore communists, rebellious anarchists, disciplined or democratic socialists, curious left-leanings of all kinds, shapes or forms. Members of all parties, movements, ages, genders and sexual orientations are accepted and warmly welcomed! Come join us in the sun!"
Politically Inspired Book Club,1,"Interested in human rights and social justice? Unsure as to the direction of our political, social and economic institutions?
And are you looking for fellow humans to meet and encourage learning and help inspire change?
In this book club, we encourage each other to learn more, discuss ideas, challenge each other and teach each other. Together we explore nonfiction, memoir and fiction books that we collectively choose. We may also follow up our book club meeting with a tea or a beer down the street.
We meet in cafes or bookstores in the Mountain View/Palo Alto area.  Our go-to for the monthly book meeting is Books Inc, 301 Castro St, Mountain View- their staff have been very accommodating!  You can buy our monthly books from our book club webpage on their website, 
The environment we hold for our discussions is open and compassionate. Recognizing and honoring the different beliefs and political viewpoints, and seeking best to understand and explore. Six principles for dialogue:
6 principles common to most dialogue and circle groups guide the conversations:  . Suspend judgment as best you can  . Respect one another  . Seek to understand rather than persuade  . Invite and honor diversity of opinion  . Speak what has personal heart and meaning  . Go for honesty and depth without going on and on
Let's get Inspired!"
We Vote Oakland,1,"Join fellow political junkies as we discuss the current state of get-out-the-vote and social voter guide technology. Discuss how we can collectively break down barriers to voting, educate and empower the modern voter, and actively work to revitalize democracy. Network with other impassioned individuals to share and discuss local efforts to increase civic engagement. Events will include an orientation describing what we are currently working on, and offer ways you can help.
We Vote is a volunteer-driven movement that is building an open platform for citizens to create and share personal voter guides that aggregate information and opinions, across their social networks. The We Vote platform will educate citizens and bring social collaboration to the process of making voting decisions. For more information please see 
We are volunteer designers, engineers, thought leaders, political junkies, and good citizens. We contribute our time and passion because we feel political decisions should be made following clear-headed conversations as opposed to through epic media battles, cast in terms of good versus evil.
"
Let us fix our Rotten Justice System,1,"Are you of the opinion 1. America has a legal system but not a Justice system ?
2. Are you disgusted by Stanford rapist getting away with 3 months in prison while people are serving longer time for smoking weed ?
3. Are you disgusted by the racial discrimination in our Justice system and that black men are shot and killed for no reason or imprisoned disproportionately ?
4. Are you disgusted with all those men that call themselves public prosecutor's and talk about being tough on crime but who routinely over charge and force people to plead guilty to crimes they might not have committed just to improve their ratings ?
5. Are you of the opinion America's criminal justice system is completely broken ?
6. Have you or any of your friend's and family been affected by the corrupt Judges and total miscarriage of Justice ?
7. Do you think American Justice system is run by greedy attorney's and there is no Justice ?
Do you want to do something about it ?
Let us join hands and bring some Justice in America.
There are a lot of organizations but we need more People Power."
Placer Voices United #indivisible #resist,1,"This is a grassroots group that will meet regularly to review Trump/right-wing policies in order to present our thoughts and feelings to our local Congressional Reps. Want to do something about the current political climate, but you feel powerless? Then let's get together and do something that matters.
You can also find us at "
Single Payer San Benito County Health Care Meetup,1,"If you want to change our health care system, please join us. We are San Benito county residents and advocates for a single payer health care system. Most developed nations like Canada France Germany Japan Taiwan and other use a single payer system. It lower the cost of prescription drugs and health care, Has no deductibles, no co-pays, everyone is covered under the same policy. To many people with full time jobs and employee provided health insurance are forced into bankruptcy because they got sick and could not pay their medical bills. Other developed nations look at the United State and ask ""how can they let it happen?"" We are not sitting idly by and letting it happen. We are organizing a grass roots group that will change the health care system. Please join us because you can make difference."
The 15/30 Post Card Activists,1,"Are you upset with the things happening in congress? Do you want to get your voice heard? This is the group for you! Two times a month (around the 15th and 30th) we will meet to write political post cards to our senators, representatives, president, and cabinet members to tell them what we would like! Want them to vote against a piece of legislation? Want to vote for a piece of legislation? Want to tell them something else?
I will have an action sheet ready for you to use, that will include action items, description of items, background information, sample texts, as well as all the addresses you need! These events can be overwhelming at first, but I will be there to help you, and with every post card written, it gets a little bit easier. Once you are done, you can give the post cards back to me, or take them yourself, and I will drop them off at the post office, and our voices will be heard!"
March For Our Lives,1,"This march is to support victims of gun violence, we hope the march and rally will inspire concrete legislative outcomes. School safety is not a political issue. There cannot be two sides to doing everything in our power to ensure the lives and futures of children who are at risk of dying when they should be learning, playing, and growing. The mission and focus of March For Our Lives is to demand that a comprehensive and effective bill be brought before Congress to address these gun issues."
Rocklin/Roseville/Sacramento area Vegetarians/Vegans,1,Let's meet other like minded people in our local area!
Healing Circles for Animals and the Planet,1,"We are a group of animal lovers, Reiki practitioners, healers....and others who desire to help heal animals and the planet.  If you dream of a peaceful planet where animals are treated with kindness and compassion, if you would like to help animals and the planet ... and learn tools that can help you in your own life at the same time ... then I hope you will join us.  Current practitioners and healers are welcome, although no experience or training is needed.  All you need is an open heart and a desire to connect with like-minded and like-hearted people who love animals and want to make a difference in the world.  We will learn many different healing modalities, work with different animals and issues, and have fun at the same time.  We hope you will join us in this fun, powerful and inspiring group.
Please note we do have members who have not joined through Meetup, so there will be attendees who are not noted on this page."
Melody Lee,1,"Calling all guinea pig owners! I started this group to build a network of piggy enthusiasts for social time, learning, and potential pet-sitting exchange. We will meet once a month to share piggy care ideas, stories, and just plain old good conversation! Members are encouraged to bring their healthy piggies to meet admiring piggy lovers, mingle with other healthy piggies, and graze on complimentary veggies. Please make sure Piggies are free of mites, lice and other communicable diseases. Looking forward to seeing you. :-) 
 "
Learning about Life from Animals,1,"A study group of Anne Benvenuti's Spirit Unleashed: Reimagining Human-Animal Relations. Animals know things that humans have forgotten and desperately need to relearn. We'll meet at a cafe and read a page of Anne's book and share our responses. We can also talk about our own journeys and feelings.
No need to have read the book in advance, though you'll love it if you do. Time with animals and better relationships with them can heal us and help heal the planet, according to Benvenuti.  We can decide at the first meeting how our meetups will go and how we might involve animals in them."
Oakland Rescue Dog Shelter Helpers (Volunteering Meetup),1,"So many dog rescue agencies in the East Bay need help with dog walking and socialization (a.k.a. playing, cuddling, etc). This not only helps the dogs relieve stress and stay healthy, but it makes them more sociable and likely to be adopted. And every dog that is quickly moved through the shelter system is another dog saved! Plus, playing with these dogs is SO MUCH FUN! Unfortunately, with shelters short on volunteers, this does not get done nearly enough. This group is dedicated to finding creative ways to support local dog rescue agencies. We will have great volunteer opportunities that can fit with anyone's schedule. You just have to love dogs and want to help!  To streamline your acceptance into the group, please fill out the following form: www.goo.gl/N3bhXA."
Animal Charity Community Advisory Board for All Beings Co,1,"Do you love animals? Are you particularly fond of the ones we call our pets or fur babies? Do you hate thinking about the millions of pets put down every year because they are unwanted or their guardians cannot afford the emergency medical care they need?
The mission of All Beings Co is to draw awareness to the Suffering of All Beings, notably the four-legged members of our families. Our vision is to accomplish this through action, education and financial assistance.  All Beings Co is a California Public Benefit Corporation and a federally recognized 501(c)3 non-profit corporation serving Sacramento, CA.  Not having the resources for an unexpected and expensive vet bill is, unfortunately, a reality for too many in Sacramento and the world. With your help, All Beings Co seeks to provide zero-interest microloans to help our beloved pets.  If you have a passion for animals, our mother earth, or people in general, please contemplate joining us.
By joining our Meetup group, you are automatically a member of our Community Advisory Board. We are a new 501(c)3 and a recent transplant to Sacramento. As a California Public Benefit Corporation, we exist to serve the community and that where you come in.
Help us develop our programs, network within the community, share resources we may not know about, raise funds, and ultimately help animals.
We will meet once or twice a month to discuss issues facing pet parents and how we as a community can help our neighbors"
San Jose Pink Pistols,1,"Begun in 2006, the San Jose Pink Pistols came into existence to encourage, educate and train the LBGT community for Self Defense.
San Jose Pink Pistols welcomes everyone comfortable with diversity.
San Jose Pink Pistols emphasizes firearms safety, skills development and conviviality.
We are a friendly, informal group of shooting enthusiasts with a reserved range event on the 4th Sunday of each month and a shared outreach beginner shooting event on the 2nd Saturday of each month..
The San Jose Municipal 10th street range is our ""home range"", it is at 1580 South 10th Street, San Jose California 95112.
In addition to our regular monthly events, we will have other outings where we will travel to other ranges.
Due to the social nature of our group, most of us have multiple guns and typically we always try out each others guns.  The custom in our group is if you are shooting someone else's gun, reimburse them for their ammunition.
For our events, we have been getting together for lunch or dinner after shooting so that we can socialize, where we go depends on mood of the group. 
Interested, but don't have a firearm? If so, this is the group to join. In our group you will find a welcoming environment for beginners, our members especially enjoy mentoring new shooters.  
Typically between all of us who attend we have a wide variety of firearms and experience.
For someone who is new to anything, often many times a new person won't even know what questions to even ask, we will help guide you to figure what questions to ask and hopefully we will have satisfactory answers to your questions.
We will show you how to shoot ""Safely"" and have a lot of ""Fun"" doing so.
And for those of you who are ""experienced shooters"", of course you are welcome and we welcome you to come share your experiences so that all of us can grow.
For those of you looking for more ""advanced training"", as a group we will be making 2 plus road trips to Front Sight Training in Pahrump, Nevada. Front Sight is 70 miles from Las Vegas. It is ""legal"" to transport firearms on commercial planes in ""screened and checked in"" baggage.
We will either buy ammo at Front Sight or one of us will drive to Pahrump.
We have a ""new sister chapter"", the Las Vegas Pink Pistols that some of their members may join us on our road trips to Front Sight.  
Other Pink Pistol chapters do exist in the United States and it is our intention to link and meet up with as many active chapters as possible. We are about growing Pink Pistols nationwide.
 Nicki"
Bay Area Shooting Club,1,"This group was created to unite like-minded individuals who responsibly own and enjoy firearms. Members are responsible for bringing their own firearms to meetups. Non-owners are welcome to participate but must be accompanied by someone with experience. Some Meetups will be held at ranges that rent firearms - often times not. Personal firearms must be California compliant and federal and state law should be observed at all time. Members are welcome to bring guests to meetups but are responsible for their supervision and direction.
If you have any questions feel free to drop me a note."
Santa Cruz March for Elephants,1,"Come meet with us to learn about life for elephants throughout the world. We will discuss the current crisis facing elephants and rhinos in Africa and Asia, the plight of captive elephants around the globe and what we can do to help them. Currently, 35,000+ elephants are being killed by poachers each year for their tusks. At this rate, elephants in Africa will be extinct in less than 10 years. A rhino is killed at least every 11 hours for its horn. We've already lost the Western Black Rhino to extinction. With only 29,000 white rhinos remaining, we want to raise awareness about this crisis and work to stop the needless slaughter before it's too late. We will also discuss the plight of captive elephants who need us to speak out on their behalf. 
The goal of this group is to spread the word about the plight of elephants and rhinos throughout our local community through tabling, education, presentations, marching and participating in ongoing activities with March for Elephants in San Francisco. 
If you're interested in volunteering to help elephants and rhinos from becoming extinct or from living in unnecessary suffering and loneliness, please join Santa Cruz March for Elephants. You can also contact us by email at scmarchforelephants@gmail.com
  "
San Francisco for Elephants and Rhinos,1,"Join to help end the extinction of the earth's last Elephants and Rhinos.

This is the opportunity for all San Francisco and Bay Area residents to come together to determine creative and imaginative ways on ending the ivory and rhino horn trade in California and the world.


 Did you know that California is the second largest market in the USA for illegal ivory?


 Did you know that China is the largest market for ivory in the world, and has 37+ ivory carving factories and more than 145 ivory retail outlets; a steady stream of ivory from Africa, from brutally poached elephants sustains the ivory market in China.


 Did you also know? Up to 50,000 Elephants are being killed every year so their tusks can be carved into ivory trinkets. A Rhino is slaughtered once every 9-11 hours for Rhino Horn. Their only hope for survival lies in an immediate end to the ivory and rhino horn trade (both ""legal"" and ""illegal"") and a meaningful opportunity to recover from decades of mass slaughter. The countdown to elephant and rhino extinction has begun - unless action is taken now, we will lose these majestic, highly intelligent, and emotionally sentient creatures FOREVER. Join us! March against extinction. Let's meet to discuss ways to end the trade!"
Hang out group for vegan/vegetarians 18-25  in the Bay Area!,1,"Hang out group for vegan/vegetarian young adults ages 18-25 in the Bay Area!
Let's get together and go on walks, go to vegan/vegetarian restaurants, see movies, go to cafes.. just generally hang out and possibly meet some cool like-minded people. :)
There are other veg*n groups on here for people 25+, I'm trying to create one for the younger side of young adults. Please respect!
*In an ideal world it would be unnecessary to state this but our world is far from ideal-people of all sexual orientations/races/expressions of gender/etc are welcomed."
Shark Stewards Shout Out For Sharks Meetup,1,"Saving sharks for ocean health.Shark Stewards mission is to restore ocean health by saving sharks from overfishing and the shark fin trade, and protecting critical marine habitat through the establishment of marine protected areas and shark sanctuaries.
Sharks are symbols of ocean health. Sharks have swum the oceans for over 400 million years, helping to shape and maintain the health and balance of marine species and ocean ecosystems. Sharks have survived the five great extinction events, including the last which caused the dinosaurs to go extinct. For all this time, sharks were the top predators in the ocean. Until Now.
Today many species are threatened and could go extinct within our lifetime. Overfishing and shark finning is killing tens of millions of sharks per year at an alarmingly unsustainable rate. Driven largely by overfishing and the demand for the luxury shark fin soup, shark populations are plummeting world wide.Shark Stewards promotes sound stewardship for sharks, and all marine life.
"
Direct Action Everywhere: Vegans For Animals,1,"We are a group for animal activists, vegans, vegetarians and the veg-curious. Our belief is that every animal (human or non-human) has an equal right to be safe, happy, and free.
Join the big and fast-growing community of DxE members with 100's in the SF Bay Area alone. Our members are diverse, friendly and out-spoken for animals. Events include community-building like pot-lucks, dinners, drinks and activities as well as protests for Animals rights."
Sacramento Activists For The Wild Mustang,1,"This is an activist group for the wild mustang in Sacramento, California. This is a group for horse lovers including other animal lovers too. All ethnicities, LGBTQ, and ages are welcome to join this group. Anyone who joins this group is an activist for the wild mustang. The wild mustang is a breed of horse that lives in the American West. Horrible things are happening to these mustangs in the wild, two of those things are roundups, and the slaughtering of these animals in slaughter houses. There are only 20,000 mustangs left in the wild. In this activist group we will do rallies, marches, public speaking, campaigns, and community awareness events in the Sacramento area to help protect and save wild mustangs in the American West they call home. If interested in joining this group please email Christina Hart at christinahart33@yahoo.com."
Food It Forward: Animal Sanctuary & Vegan Education,1,"This meet up is for any animal lover or foodie who has an interest in animal rights or healthy, sustainable, andcompassionate food habits. We have something for everyone: visits to our animal sanctuary, cooking and wellness classes, kids events, support groups, potlucks and activism!
Please come get to know us and join us in making this world a better place for all."
Palo Alto Dogs Meetup,1,We'll be celebrating Chinese New Year and 2018 as The YEAR of THE DOG. Come show your support for ending the practice of eating dog around the world. This new year would truly be wonderful if humanity's best protected our best friends.
PFLAG San Francisco,1,"PFLAG is a support group for straight parents, friends, allies, and families of lesbians, gays, trans and any other queer folk. Also, for gay/queer/trans folks who need support with their parents, families and friends. Some of us have decades of experience, some have had recent surprises. Come for answers and support - stay for the community."
Mid-Peninsula Animal Rights Group,1,"We are people who have compassion for all sentient beings and want to help raise awareness about the millions of animals that are used in our society, for food, for fur, for research and for entertainment."
Discussion of Patents,1,"This meetup seeks to inform participants about all aspects of patents. Meetings are mostly free-form Q&A;, which can include any participant's specific questions on any patent-related topic. Participants include startup entrepreneurs and experienced practitioners. This meetup provides free education and networking.
We meet monthly on the third Monday of each month at 7 pm. Meetings typically last for about two hours."
Inventors' Education Group,1,"This group is focused on educating inventors on how to take their ideas from concept to reality.
Our first event will be How to Write Your Own Provisional Patent Application.
Are you an inventor? Would you like to be an inventor? Would you like to submit your invention to the United States Patent and Trademark Office and get the status of ""Patent Pending"" for your invention? Don't know were to start? Think it's too confusing? Need your questions answered? Join us for a FREE EVENT where you'll learn: the basics of intellectual property; the dos and don'ts of preparing a provisional patent application; the paperwork required for filing; and next steps after filing. We'll also have FREE PIZZA and REFRESHMENTS for you to enjoy! "
Intellectual Property Rights,1,"This MeetUp is for Businesses, Managers and Executives. 
Intellectual property refers to creations of the mind: inventions; literary and artistic works; and symbols, names and images used in commerce. Intellectual property is divided into two categories: Industrial Property includes patents for inventions, trademarks, industrial designs and geographical indications. (wipo.int) 
Intellectual property protection is critical to fostering innovation. Without protection of ideas, businesses and individuals would not reap the full benefits of their inventions and would focus less on research and development. Similarly, artists would not be fully compensated for their creations and cultural vitality would suffer as a result. (topfakes.gov)
Great fortunes have been lost due to not having a patent. Some businesses don't realize that they have created something new that can be patented, and that their patent can become a valuable asset increasing the overall worth of the company. This protection allows businesses to control their market and keep competitors at bay. 
INTELLECTUAL PROPERTY
1. Physical products and processes using them (any machine, tool, instrument, compounds, formulations, medicines, plants or any other manufactured goods, compositions or products and a methods of making and using any of these).
2. Services.
3. Specialized packaging of unique shape, color or design.
4. Slogan, name, logo, tag line.
5. Written or recorded material (books, music, operating manuals, catalogs, etc.).
6. Computer hardware, software, website or architectural materials.
7. Special design of products.
8. Plants.
9. Original art, graphic design, advertising, photography, written articles, poetry, books, music, audio or video recordings, films, or dramatic works.
10. Textile, apparel, jewelry or any other accessory designs.
Join our MeetUp and learn how to identify, expand, secure and protect IP investments. Implement practices to track and document emerging IP. Know what processes to establish that can avoid costly R&D;, manufacturing, marketing and selling of products while unintentionally infringing on the IP from other sources."
San Francisco Human Resources Meetup,1,"This is a group for anyone interested in Visa information, Background investigations for the commercial space and big data as it applies to criminal records. These three areas are becoming more and more intertwined and this is a place for these disciplines to come together and share information. HR and Security professionals should consider attending. We will try to schedule it around food or drinks for a casual atmosphere."
Silicon Valley Campaign For Liberty Meetup,1,"The SVCFL is made up of members who are Silicon Valley's advocate for individual liberty, constitutional government, sound money, free markets, and a non-interventionist foreign policy. We are an action-oriented group committed to promoting and defending truly American principles by networking all with conservative and libertarian-leaning ideals in the San Jose/South Bay area in order to instigate real ""change"" in the right direction. We work to promote Constitutional government and Constitution-supporting elected officials. This Meetup will provide you with the networking and organizational tools to become actively involved in Silicon Valley.
There are other Meetups in the area with similar goals. In addition to announcements about our own activities, we will send out announcements as their efforts coincide with ours. Our focus is on doing what will return us to a Constitutionally limited government. This involves educating and informing voters on economics, history, current events and any other subject related to that goal, and especially influencing government legislation and government officials to act in accordance with their oaths to uphold and defend the Constitution and protect our God-given rights. Without this, there can be no liberty. Join us!"
Bay Area Immigration Workshop,1,"Welcome!
This is a workshop for any and all who are interested in learning about U.S. Immigration Law. Our goal is to help each other understand the processes behind U.S. Citizenship and Immigration Services, National Visa Center, the Department of Labor, and more!
You can expect the following:
1. A behind-the-scenes explanation of how an immigration law firm may generally process your case. 2. Information all types of Non-Immigrant to Immigrant Visas. 3. Discussion on obtaining certain statuses. ... and much more!
DISCLAIMER: The information available at these meetups are for informational purposes only and not for the purpose of providing legal advice. Although we go to great lengths to make sure our information is accurate and useful, you should contact your attorney to obtain advice with respect to any particular issue or problem. The release and security of any sensitive or confidential information transmitted by you to any person or non-member in these meetups is your sole responsibility."
Immigration Meetup,1,"Immigration Forum with Free consultation. The forum will provide Q/A sessions for those who have concerns about immigration status, changes in immigration, options for family and employment based immigration. This is a forum for people to voice concerns about immigration and get correct information such as how to legalize status, help families, secure employer sponsorship and more. Joining our panel of attorneys areAZMINA ABOOBAKER - H1-B, H1-B/BusinessKirti Kalra - Family PetitionGloria Lee - Citizenshipfollowed by Q/A
Optional 10 minute Free private consultation with one of the attorneys. You must register at www.pacc-ca.org/community to attend and to get free consultation
Pakistani American Community Center and India Community Center in collaboration with Asian Law Alliance present a community service event."
Ha Derech - Messianic Fellowship,1,"This is a fellowship for Messianic believers, both Jews and gentiles, who embrace the Hebraic origins of the scriptures, of our faith, and of Yeshua HaMashiach (Jesus the Messiah). The service is led by Flemming Larsen, a talmid (Yeshiva student) of Messianic Rabbi Yitchak Shapira. It includes worship, a message about the weekly parashah (Torah portion), and oneg (potluck)."
Davis Startups,1,"""when u r ready to quit u r closer than u think"" [Bob Parsons, founder Go Daddy group of companies]
"
Child Custody and Father Rights Group,1,Speak with a Child Custody expert about how to increase physical custody
The San Jose Ron Paul Meetup Group,1,"Welcome new members and congratulations for caring enough to be a responsible citizen.

The great thing about the Ron Paul campaign is that it's not about Ron Paul, it's about people who care enough to take responsibility for their country instead of leaving it all up to the 'elites' who presume so much on our behalf.

This is about ending the war, withdrawing from empire status, and renewing the liberty which is the environment in which people can grow to become their best and again be a light for the rest of the world. Imagine that!

It is recommended that you join other Bay Area Ron Paul meetup groups as well and keep an eye on the events calendar for events supporting candidate who support the Constitution. Bring interested people to the meetups so they can become educated about our freedoms."
Sunrise Meditation,1,"We will cover the basics of meditation and mindfulness throughout the course of a few weeks, look into the infinite corners of our minds, open a new world of magic, inner power, balance, compassion, wisdom, dreaming, enlightenment, with the opportunity to finding the answers to your 'whys' and plug into the practical world of applying meditation and mindfulness in our everyday lives to be truly successful at our endeavors.
Come and join in any time.
Learn more about our path at www.sfawakenedmind.org"
Bay Area Seasteading Socials,1,"Meet other people interested in seasteading (homesteading the high seas) to talk, network, and brainstorm.  Seasteaders believe that it's time to stop arguing about political systems and start trying them out on a small scale, most likely on floating platforms in international waters.  Learn more at "
SpreadKindness.org,1,"This group is for people who believe in practicing acts of kindness in everyday life. If we can get more people doing this then the world will become a happier place where peace and joy happen.
Join us as we inspire, enlighten, and make someone's day happy through sincere kindness of our hearts. Together we can make a world of difference- one person at a time. If you do one random act of kindness everyday it will put a smile on both your face and also on the face of the other person.
Location: This group will travel around the Bay Area to do acts of kindness for people, organizations, and individuals.
Disclaimer: You're likely to feel good and become addicted to practice acts of kindness everyday!
Visit our website: 
“No kind action ever stops with itself. One kind action leads to another. Good example is followed. A single act of kindness throws out roots in all directions, and the roots spring up and make new trees. The greatest work that kindness does to others is that it makes them kind themselves. ”
- Amelia Earhart"
Bay Area Voluntaryists,1,"Whether you consider yourself a voluntaryist, anarchist, libertarian, or just curious about the ideas of liberty, we encourage you to join the group and keep an eye out for our next meetup. Every month or so, we'll meet up somewhere in the San Francisco Bay Area to share stories, ideas, support, and camaraderie."
