name,description,topics
Not Alone (East Bay depression support),"<p>Depression, for me, is a constant struggle to focus on the good in my life and believe I have the power to change. Part of what drags me down is the feeling of being alone, lonely, and not understood. Let's help each other feel heard and find ways to get out of the darkness.</p>
<p>This is an informal peer support group for people with depression, bipolar disorder, anxiety, and related mental health issues.&nbsp;</p>","[{u'name': u'Bipolar Disorder', u'urlkey': u'bipolar', u'id': 892}, {u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Psychiatric Disorders', u'urlkey': u'mentalill', u'id': 6619}, {u'name': u'Support', u'urlkey': u'support', u'id': 19925}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Anxiety', u'urlkey': u'anxiety-support', u'id': 48057}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Depression  Support Group', u'urlkey': u'depression-support-group', u'id': 73619}, {u'name': u'Overcoming Depression', u'urlkey': u'overcoming-depression', u'id': 116438}, {u'name': u'Overcoming depression and anxiety', u'urlkey': u'overcoming-depression-and-anxiety', u'id': 873772}]"
Oakland Bipolar Disorder Meetup,A place for people with Bipolar Disorder to connect.,"[{u'name': u'Bipolar Disorder', u'urlkey': u'bipolar', u'id': 892}, {u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Psychiatric Disorders', u'urlkey': u'mentalill', u'id': 6619}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Self Exploration', u'urlkey': u'self-exploration', u'id': 29158}, {u'name': u'Manic depression', u'urlkey': u'manic-depression', u'id': 29531}, {u'name': u'Anxiety', u'urlkey': u'anxiety-support', u'id': 48057}, {u'name': u'Mood Disorder', u'urlkey': u'mood-disorder', u'id': 57670}, {u'name': u'Bipolar and Depression', u'urlkey': u'bipolar-and-depression', u'id': 60508}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Bipolar Support Group', u'urlkey': u'bipolar-support-group', u'id': 115297}, {u'name': u'Bipolar Disorder and Relationships', u'urlkey': u'bipolar-disorder-and-relationships', u'id': 142498}, {u'name': u'managing bipolar', u'urlkey': u'managing-bipolar', u'id': 156356}, {u'name': u'Couples affected by bipolar disorder', u'urlkey': u'couples-affected-by-bipolar-disorder', u'id': 200771}]"
San Francisco Rational Thinking and Behavior  Meetup,"<p>For anyone who wants to move past worry, anxiety, depression, anger, or any self-defeating behavior. You will learn the principals of Rational Emotive Behavioral Therapy, the original Cognitive approach to solving emotional problems. REBT was created by Albert Ellis in the 1950s, and has since transformed the world of psychology. Dr. Albert Ellis has been sited by Psychology Today as more influential than Freud himself. <br> The techniques will be taught interactively by a seasoned practitioner who continues to use them to overcome his own emotional challenges.</p>","[{u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Therapy', u'urlkey': u'therapy', u'id': 10457}, {u'name': u'Rational Thought', u'urlkey': u'rational-thought', u'id': 20455}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Group Therapy', u'urlkey': u'group-therapy', u'id': 24821}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Cognitive Behavior Therapy - CBT', u'urlkey': u'cognitive-behavior-therapy-cbt', u'id': 39967}, {u'name': u'Anxiety', u'urlkey': u'anxiety-support', u'id': 48057}, {u'name': u'Behavioral & Mental Health', u'urlkey': u'behavioral-mental-health', u'id': 61982}, {u'name': u'Soft Skills & Behavioral Skills', u'urlkey': u'soft-skills-behavioral-skills', u'id': 91958}, {u'name': u'Behavioral Psychology', u'urlkey': u'behavioral-psychology', u'id': 97313}, {u'name': u'Rationality and Reasoning', u'urlkey': u'rationality-and-reasoning', u'id': 146669}, {u'name': u'Logic and Rational Thinking', u'urlkey': u'logic-and-rational-thinking', u'id': 615182}, {u'name': u'Rational', u'urlkey': u'rational', u'id': 1292002}]"
San Mateo Depression & Anxiety Support Group,"<p>Anyone and everyone affected by mental illness. This meetup will get together and offer support to those affected by mental illness. Individuals will be free to share ""their stories"" or just listen to others who are willing to share. Collaborative brain-storming will be facilitated as mental illness is effectively dealt with in a variety of ways. In the beginning this group will focus mainly on support and collective brain-storming in order to assist anyone affected by mental health. As the group grows it is possible that a 12 step model similar to that used by AA could be implemented where ""sponsors"" (those who currently deal with or those who have dealt successfully with the challenges presented by their own mental health issues) are assigned to individuals to help guide them on their journey to a better life.</p>","[{u'name': u'Bipolar Disorder', u'urlkey': u'bipolar', u'id': 892}, {u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Generalized Anxiety Disorder', u'urlkey': u'generalized-anxiety-disorder', u'id': 15092}, {u'name': u'Stress Relief', u'urlkey': u'stress-relief', u'id': 17075}, {u'name': u'Social Anxiety', u'urlkey': u'social-anxiety', u'id': 18575}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Anxiety', u'urlkey': u'anxiety-support', u'id': 48057}, {u'name': u'Healing Depression and Anxiety', u'urlkey': u'healing-depression-and-anxiety', u'id': 48132}, {u'name': u'Bipolar and Depression', u'urlkey': u'bipolar-and-depression', u'id': 60508}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Depression  Support Group', u'urlkey': u'depression-support-group', u'id': 73619}, {u'name': u'Depression Support', u'urlkey': u'depression-support', u'id': 85140}]"
Depression Support Recovery Group,<p>Caring and support. Recovery and feeling better on a daily basis is the goal.</p>,"[{u'name': u'Mental Health Professionals', u'urlkey': u'mentalhealthpro', u'id': 987}, {u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Manic depression', u'urlkey': u'manic-depression', u'id': 29531}, {u'name': u'Mental and Emotional Wellnes', u'urlkey': u'mental-and-emotional-wellnes', u'id': 41357}, {u'name': u'Healing Depression and Anxiety', u'urlkey': u'healing-depression-and-anxiety', u'id': 48132}, {u'name': u'Mental Illness Awareness', u'urlkey': u'mental-illness-awareness', u'id': 55711}, {u'name': u'Mental Health Counselors', u'urlkey': u'mental-health-counselors', u'id': 59284}, {u'name': u'Bipolar and Depression', u'urlkey': u'bipolar-and-depression', u'id': 60508}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Depression  Support Group', u'urlkey': u'depression-support-group', u'id': 73619}, {u'name': u'Depression Support', u'urlkey': u'depression-support', u'id': 85140}, {u'name': u'Overcoming Depression', u'urlkey': u'overcoming-depression', u'id': 116438}]"
Mental Health Mates - Bay area edition,"<p>This is a group for those of us who have mental health issues who would like to meet and walk and talk about it in a safe place without fear of judgement. This meetup was inspired by Mental Health Mates in the United Kingdom (mentalhealthmates.co.uk). This group is NOT a substitute for medical advice - instead, this is a place we can talk, walk and support each other. The walks will be around 1 mile at an easy pace.</p>","[{u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Conversation', u'urlkey': u'conversation', u'id': 15099}, {u'name': u'Positive Thinking', u'urlkey': u'positive-thinking', u'id': 16212}, {u'name': u'Motivation', u'urlkey': u'motivation', u'id': 16433}, {u'name': u'Happiness', u'urlkey': u'happiness', u'id': 16481}, {u'name': u'Support', u'urlkey': u'support', u'id': 19925}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Mental and Emotional Wellnes', u'urlkey': u'mental-and-emotional-wellnes', u'id': 41357}, {u'name': u'Mental Health Issues', u'urlkey': u'mental-health-issues', u'id': 44006}, {u'name': u'Anxiety', u'urlkey': u'anxiety-support', u'id': 48057}, {u'name': u'Mental Illness Awareness', u'urlkey': u'mental-illness-awareness', u'id': 55711}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Good Mental Health', u'urlkey': u'good-mental-health', u'id': 69760}, {u'name': u'Depression  Support Group', u'urlkey': u'depression-support-group', u'id': 73619}, {u'name': u'Overcoming Depression', u'urlkey': u'overcoming-depression', u'id': 116438}]"
Marin Depression Meetup,"<p>This is a support group for people of all ages with borderline to full-on depression. Depression often involves loneliness as a significant component. Even when that's not a direct component, having more human contact as a distraction from your depression is often valuable. So that's the first goal of this group...to simply get depressed people out of the house and into social situations that are supportive of their needs.</p>
<p>Beyond that first goal, this group brings people together to provide each other with informal group therapy. We hope, at some point, to involve licensed psychologists and other types of psychotherapists in this group to help some of us more specifically, but for now, we seek to offer comfortable, non judgmental gatherings to allow group discussions and personal relationships to blossom that help members of the group to either climb out of, or at least have some escape from, their depression.</p>
<p>Steve has presented an initial idea for forming smaller support groups. &nbsp;The idea, and ongoing discussion about it can be found here:&nbsp;<a href=""https://www.meetup.com/Marin-Depression-Meetup/messages/boards/thread/50648925"">What's the plan?</a></p>","[{u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Social Anxiety', u'urlkey': u'social-anxiety', u'id': 18575}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Anxiety', u'urlkey': u'anxiety-support', u'id': 48057}, {u'name': u'Healing Depression and Anxiety', u'urlkey': u'healing-depression-and-anxiety', u'id': 48132}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Depression  Support Group', u'urlkey': u'depression-support-group', u'id': 73619}, {u'name': u'Depression Support', u'urlkey': u'depression-support', u'id': 85140}, {u'name': u'Overcoming Depression', u'urlkey': u'overcoming-depression', u'id': 116438}, {u'name': u'Shyness', u'urlkey': u'shy', u'id': 414252}]"
Bay Area Drunken Degenerates (BADD),"<p>This meetup is dedicated to all the drunks in the bay area that just want to complain to one another at bars. Drinking is mandatory, and if you don't drink, members are allowed to throw peanuts at you. Also if you don't drink enough, members can also throw peanuts at you. You might get peanuts thrown at you just for smiling.</p>
<p>Points are awarded based on how much of a degenerate you are. After the first night out, members will vote on who got the most points... the winner gets to pick the next shithole we get drunk at next.</p>
<p> <br></p>
<p>Rules subject to change.</p>","[{u'name': u'Wine', u'urlkey': u'wine', u'id': 611}, {u'name': u'Beer', u'urlkey': u'beer', u'id': 1475}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Social', u'urlkey': u'social', u'id': 10581}, {u'name': u'Energy Healing', u'urlkey': u'energy-healing', u'id': 15738}, {u'name': u'Spiritual Growth', u'urlkey': u'spiritual-growth', u'id': 17658}, {u'name': u'Dance Lessons', u'urlkey': u'dance-lessons', u'id': 19146}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Freethinker', u'urlkey': u'freethinker', u'id': 24087}]"
ABA Autism Professionals Meetup,"<p>This group is for local ABA professionals to meet. BCBAs, BCaBAs, Paraprofessionals are all welcome. Anyone looking to grow in the field of ABA treatment for Autism is welcome to be a part of our professional group.</p>","[{u'name': u'Autism', u'urlkey': u'autism', u'id': 637}, {u'name': u'Mental Health Professionals', u'urlkey': u'mentalhealthpro', u'id': 987}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Social Networking', u'urlkey': u'socialnetwork', u'id': 4422}, {u'name': u'Therapy', u'urlkey': u'therapy', u'id': 10457}, {u'name': u'Personal Development', u'urlkey': u'personal-development', u'id': 16468}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Self Exploration', u'urlkey': u'self-exploration', u'id': 29158}, {u'name': u'Mental Illness Awareness', u'urlkey': u'mental-illness-awareness', u'id': 55711}, {u'name': u'Therapists', u'urlkey': u'therapists', u'id': 59285}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Autism Spectrum Disorder', u'urlkey': u'autism-spectrum-disorder', u'id': 71211}, {u'name': u'Autism Support Group', u'urlkey': u'autism-support-group', u'id': 88584}, {u'name': u'Social Networking for Mental Health Professionals', u'urlkey': u'social-networking-for-mental-health-professionals', u'id': 115200}]"
recreational support group for mental well-being.,"<p>Let's take our health and happiness into our own hands! Our group is a variation of the traditional support group, mixing light to moderate fitness activities (walking, hiking, stretching, yoga, meditation), art, and social bonding. While having fun and staying active, we check-in, process our thoughts, empathize, and find solutions together. Unlike what the pharmaceutical industry likes us to believe, our wellness is dependent on self-empowerment! Countless research shows that regular physical movement, expressive art and recreation, and warm social support treat mental health symptoms just as well, if not better than, medications and therapy. Not to discount the importance of medical treatment, the core philosophy of the group is that we must also learn to ""forage"" for ways to meet our basic psychological needs in order to sustain wholesome wellness. We ourselves are the most intuitive of our body, thoughts, and emotions. Together, by sharing fun, love, and understanding from the community, we can empower ourselves and learn to see our unique sensitivities as strengths.</p>","[{u'name': u'Fitness', u'urlkey': u'fitness', u'id': 242}, {u'name': u'Yoga', u'urlkey': u'yoga', u'id': 244}, {u'name': u'Hiking', u'urlkey': u'hiking', u'id': 638}, {u'name': u'Bipolar Disorder', u'urlkey': u'bipolar', u'id': 892}, {u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Art', u'urlkey': u'art', u'id': 1502}, {u'name': u'Psychiatric Disorders', u'urlkey': u'mentalill', u'id': 6619}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Artists', u'urlkey': u'boston-artists', u'id': 16573}, {u'name': u'Stress Relief', u'urlkey': u'stress-relief', u'id': 17075}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Anxiety', u'urlkey': u'anxiety-support', u'id': 48057}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}]"
GAPS: Gut and Psychology Syndrome Support,"<p><img src=""https://secure.meetupstatic.com/photos/event/b/9/6/6/600_465827462.jpeg""></p>
<p>We are a community of like minded people who are interested in learning how to heal the gut and brain through the implementation of the GAPS Nutritional Protocol led by a Certified GAPS Practitioner, Mary Beauchamp, RN. GAPS (Gut and Psychology Syndrome) includes disabilities and mental disorders such as autism, ADHD, ADD, dyslexia, dyspraxia, addictions, depression, anxiety, OCD, bipolar disorder, schizophrenia, epilepsy, eating disorders... It includes various chronic physical conditions, which stem unhealthy gut flora such as autoimmune conditions, (celiac disease, rheumatoid arthritis, diabetes, multiple sclerosis, amyotrophic lateral sclerosis, systemic lupus erythematosus, osteoarthritis, Crohn's disease, ulcerative colitis, and skin problems), atopic conditions (asthma, eczema, allergies) food allergies/intolerances chronic fatigue syndrome, fibromyalgia, ME multiple chemical sensitivity, arthritis, PMS and other menstrual problems, endocrine disorders (thyroid, adrenal and others) and all digestive disorders (such as irritable bowel syndrome, gastritis and various colitis), muscular weakness, cramps, and abnormal muscle tone, pain, joint aches, skin problems, hormonal abnormalities and obesity...</p>","[{u'name': u'Depression', u'urlkey': u'depression', u'id': 1079}, {u'name': u'Chronic Pain', u'urlkey': u'chronicpain', u'id': 3456}, {u'name': u'Fermented Foods', u'urlkey': u'fermented-foods', u'id': 15929}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Natural Parenting', u'urlkey': u'natural-parenting', u'id': 23428}, {u'name': u'Natural Healing', u'urlkey': u'natural-healing', u'id': 25983}, {u'name': u'Anxiety', u'urlkey': u'anxiety-support', u'id': 48057}, {u'name': u'Healing Depression and Anxiety', u'urlkey': u'healing-depression-and-anxiety', u'id': 48132}, {u'name': u'Health and Alternative Health', u'urlkey': u'health-and-alternative-health', u'id': 48191}, {u'name': u'Digestive Health', u'urlkey': u'digestive-health', u'id': 56972}, {u'name': u'Healthy Weight Loss', u'urlkey': u'healthy-weight-loss', u'id': 58776}, {u'name': u'Hormone Balancing', u'urlkey': u'hormone-balancing', u'id': 88873}, {u'name': u'GAPS (Gut and Psychology Syndrome)', u'urlkey': u'gaps-gut-and-psychology-syndrome', u'id': 574892}, {u'name': u""IBS Crohn's Disease & other Digestive Disorders"", u'urlkey': u'ibs-crohns-disease-other-digestive-disorders', u'id': 1468012}]"
Feed The Soul,"<p>Hello and Welcome - We are so glad you found us!</p> 
<p>Feed the Soul is a group for those who are looking and seeking encouragement and strength for perseverance for their everyday lives. We welcome any and everyone as we are a multicultural and multiethnic group from every walk of life and background! We are located in the San Francisco Bay Area - but we welcome anyone from all over! We're here to help maintain, rebuild and help give true happiness to those who need support in multiple areas of life. So if you're looking for support to cope with mental or physical disabilities, looking for spiritual growth, and or help with substance abuse, join us as we post weekly events ALL OVER the Bay Area!</p> 
<p>All Meetups are FREE!</p> 
<p>Thank you for stopping by, keep coming back, stay close and we look forward to seeing you!</p> 
<p>""If it's God for your soul - THEN DO IT!""</p> 
<p>***Disclaimer***</p> 
<p>We are not doctors, nurses, or physicians and WE CANNOT and DO NOT provide medical attention, services or advice. If you or someone else you may know is thinking about hurting yourself, themselves or someone else PLEASE CALL 911 and seek IMMEDIATE help! National Suicide Prevention Hotline: 1-800-273-8255</p>","[{u'name': u'Bible Study', u'urlkey': u'biblestudy', u'id': 2353}, {u'name': u'Living with Disabilities', u'urlkey': u'disability', u'id': 2500}, {u'name': u'Christian Social', u'urlkey': u'christiansocial', u'id': 10187}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Prayer', u'urlkey': u'prayer', u'id': 16040}, {u'name': u'Spinal Cord Injuries and Copping with it', u'urlkey': u'spinal-cord-injuries-and-copping-with-it', u'id': 17453}, {u'name': u'Christian', u'urlkey': u'christian', u'id': 17963}, {u'name': u'Support and Recovery', u'urlkey': u'support-and-recovery', u'id': 17966}, {u'name': u'Jesus Christ', u'urlkey': u'jesus-christ', u'id': 20589}, {u'name': u'Mental Illness', u'urlkey': u'mental-illness', u'id': 22543}, {u'name': u'Church', u'urlkey': u'church', u'id': 26229}, {u'name': u'Substance Abuse', u'urlkey': u'substance-abuse', u'id': 42982}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Spinal Cord Injury', u'urlkey': u'spinal-cord-injury', u'id': 124393}, {u'name': u'quadriplegic', u'urlkey': u'quadriplegic', u'id': 1255662}]"
