name,description,topics
The Humanist Connection: Serving Silicon Valley,"<p><img src=""http://photos3.meetupstatic.com/photos/event/6/a/6/a/event_291087242.jpeg""></p>
<p><strong>The Humanist Connection</strong> seeks to build, educate, and nurture a diverse community of Atheists, Humanists, Agnostics in Silicon Valley. We accomplish this by hosting a variety of events, including public lectures from luminaries such as Richard Dawkins (Oct. '12, '13), day trips such as our excursion to the San Francisco Film Festival ('12, '13), pub nights, barbecues, dinners, art gallery visits, discussion meetings, and tailgate parties. If you're a non-believer, an agnostic, or even a doubting religious person, and you're looking for intellectual stimulation, come join our bright, vibrant group in Silicon Valley. Check out&nbsp;<a href=""http://www.facebook.com/humanistconnection"">facebook.com/humanistconnection</a> for more info.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Atheist', u'urlkey': u'atheists', u'id': 596}, {u'name': u'Philosophy', u'urlkey': u'philosophy', u'id': 849}, {u'name': u'Skeptics', u'urlkey': u'skeptics', u'id': 871}, {u'name': u'Agnostic', u'urlkey': u'agnostic', u'id': 1374}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Humanism', u'urlkey': u'humanism', u'id': 1789}, {u'name': u'Separation of Church and State', u'urlkey': u'churchandstate', u'id': 2479}, {u'name': u'Reason', u'urlkey': u'reason', u'id': 16284}, {u'name': u'Freethinker', u'urlkey': u'freethinker', u'id': 24087}, {u'name': u'Compassion', u'urlkey': u'compassion', u'id': 51582}, {u'name': u'Economic and Social Justice', u'urlkey': u'economic-and-social-justice', u'id': 235581}]"
Oakland Social Justice Books and Beer,"<p>This is a group for anyone interested in building community while reading awesome books. We'll primarily be reading books with social justice themes, or books by authors who often get left out of mainstream book clubs. I started the group because I'm new to the Bay and want to meet other folks interested in building community through intentional dialogue. Beer, wine, or the beloved mimosa will always be an option at meet ups. Book club meetings will happen once a month, but once we get started, other fun non-book related events throughout the month are always welcome! People of any &amp; all identities welcome. Only read part of the book? Come anyways and participate in the discussion, we all have something to say about the subjects!</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'New In Town', u'urlkey': u'newintown', u'id': 1273}, {u'name': u'Beer', u'urlkey': u'beer', u'id': 1475}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Book Club', u'urlkey': u'bookclub', u'id': 2767}, {u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'Literature', u'urlkey': u'literature', u'id': 15321}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Cultural Diversity', u'urlkey': u'cultural-diversity', u'id': 22889}]"
Libertarian Party of Sacramento County,"If you support liberty and demand socially tolerant, fiscally responsible government, join our group and help us spread libertarian principles throughout Sacramento County. We welcome all who want real change in government, instead of the continuing encroachment and control of our current state.","[{u'name': u'Libertarian', u'urlkey': u'libertarian', u'id': 99}, {u'name': u'Right to Bear Arms', u'urlkey': u'beararms', u'id': 716}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Campaign for Liberty', u'urlkey': u'campaign-for-liberty', u'id': 15581}, {u'name': u'Freedom', u'urlkey': u'freedom', u'id': 18432}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Ron Paul', u'urlkey': u'ron-paul', u'id': 21458}, {u'name': u'Limited Government', u'urlkey': u'limited-government', u'id': 21989}, {u'name': u'Restoring the US Constitution in Government', u'urlkey': u'restoring-the-u-s-constitution-in-government', u'id': 23245}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'Individual Liberty and Limited Government', u'urlkey': u'individual-liberty-and-limited-government', u'id': 45495}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Libertarian Party', u'urlkey': u'libertarian-party', u'id': 137758}]"
Association for India's Development Bay Area Chapter,"<p>We are a group of people compassionate about the problems and issues that many of the underprivileged people in India face everyday and we believe that with our help they can overcome the problems. We support grassroots non-profits in India in all spheres including education, environment, agriculture, women's rights as we believe that all these problems are interconnected and they need to be addressed holistically. Join us if you share the same belief and want to contribute some of your personal time towards this.</p>
<p>Association for India's Development is the organization we are part of which has close to 40 chapters across USA. Visit <a href=""http://www.aidindia.org"" class=""linkified"">http://www.aidindia.org</a> to know more about AID and <a href=""http://bayarea.aidindia.org"" class=""linkified"">http://bayarea.aidindia.org</a> to know more about the Bay Area Chapter.</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Marathon', u'urlkey': u'marathon', u'id': 401}, {u'name': u'Expat Indian', u'urlkey': u'indian', u'id': 1244}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Nonprofit', u'urlkey': u'nonprofit', u'id': 1726}, {u'name': u'Running', u'urlkey': u'running', u'id': 2516}, {u'name': u'Education', u'urlkey': u'education', u'id': 8476}, {u'name': u'Community Organizations', u'urlkey': u'communityorg', u'id': 10485}, {u'name': u'Outdoors', u'urlkey': u'outdoors', u'id': 15046}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Volunteering', u'urlkey': u'volunteering', u'id': 16645}, {u'name': u'Half Marathon', u'urlkey': u'half-marathon', u'id': 17323}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Fundraising', u'urlkey': u'fundraising', u'id': 20761}, {u'name': u'Charity Events', u'urlkey': u'charity-events', u'id': 54006}, {u'name': u'Socially Responsible Business', u'urlkey': u'socially-responsible-business', u'id': 78007}]"
Libertarian Party of Sacramento County: Folsom Group,"<p>If you support liberty and demand socially tolerant, fiscally responsible government, join our group and help us spread libertarian principles throughout Sacramento County. We welcome all who want real change in government, instead of the continuing encroachment and control of our current state.</p>
<p><a href=""http://www.lpsac.com"">The Libertarian Party of Sacramento County</a><br>

</p>
<p><br>

</p>","[{u'name': u'Libertarian', u'urlkey': u'libertarian', u'id': 99}, {u'name': u'Right to Bear Arms', u'urlkey': u'beararms', u'id': 716}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Campaign for Liberty', u'urlkey': u'campaign-for-liberty', u'id': 15581}, {u'name': u'Freedom', u'urlkey': u'freedom', u'id': 18432}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Ron Paul', u'urlkey': u'ron-paul', u'id': 21458}, {u'name': u'Limited Government', u'urlkey': u'limited-government', u'id': 21989}, {u'name': u'Restoring the US Constitution in Government', u'urlkey': u'restoring-the-u-s-constitution-in-government', u'id': 23245}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'Individual Liberty and Limited Government', u'urlkey': u'individual-liberty-and-limited-government', u'id': 45495}, {u'name': u'National Politics', u'urlkey': u'national-politics', u'id': 112476}, {u'name': u'Libertarian Party', u'urlkey': u'libertarian-party', u'id': 137758}]"
Raising children without gender stereotyping,"<p>Calling all parents/caretakers who are interested in raising their children as free from gender stereotyping as possible. We will get together to share research studies, books, and personal experiences that prove the benefits of this style of parenting. You will meet like-minded parents/caretakers and get an intellectual and emotional boost to do the parenting that matters to you. You will also be part of a growing parenting movement.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Moms', u'urlkey': u'moms', u'id': 407}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Stay-at-Home Dads', u'urlkey': u'sahd', u'id': 2140}, {u'name': u'Parents', u'urlkey': u'parents', u'id': 10333}, {u'name': u'Gender Studies', u'urlkey': u'gender-studies', u'id': 14995}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Gender Fluid', u'urlkey': u'gender-fluid', u'id': 25560}, {u'name': u'Advocacy', u'urlkey': u'advocacy', u'id': 31282}, {u'name': u'Gender', u'urlkey': u'gender', u'id': 63602}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Gender Diversity', u'urlkey': u'gender-diversity', u'id': 111207}, {u'name': u'Self-Advocacy', u'urlkey': u'self-advocacy', u'id': 122826}, {u'name': u'Gender Equity', u'urlkey': u'gender-equity', u'id': 386481}]"
San Francisco FRIENDS OF TIBET Meetup,"This is a group for anyone interested  the study, promotion of, have interest in, and actively preserving Tibetan culture in all its aspects; educate the general public in matters pertaining to Tibet and the Tibetan people; and to provide assistance to Tibetans. We  believe in universal human rights, social justice, human dignity and peace. The public is invited join us.","[{u'name': u'Peace', u'urlkey': u'peace', u'id': 1544}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Local Politics', u'urlkey': u'localpolitics', u'id': 8867}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Tibetan Buddhism', u'urlkey': u'tibetan-buddhism', u'id': 21345}, {u'name': u'China', u'urlkey': u'china', u'id': 37351}, {u'name': u'Buddhist Philosophy', u'urlkey': u'buddhist-philosophy', u'id': 40822}, {u'name': u'Buddhist Practice', u'urlkey': u'buddhist-practice', u'id': 60745}, {u'name': u'Art and Social Justice', u'urlkey': u'art-and-social-justice', u'id': 95566}, {u'name': u'Buddhist', u'urlkey': u'buddhist', u'id': 128602}, {u'name': u'Economic and Social Justice', u'urlkey': u'economic-and-social-justice', u'id': 235581}, {u'name': u'Tibetan healing', u'urlkey': u'tibetan-healing', u'id': 549882}]"
San Francisco / Bay Area - Basic Income Meetup,"<p>The goal of the Basic Income Guarantee is to create income sufficient to cover basic needs, given directly to individuals, universally and unconditionally. This simultaneously abolishes poverty, eliminates complicated bureaucracies, grants economic security in an age of increasing workplace automation, and frees individuals to engage in work of their own choice.<br></p>
<p>This group is for anyone interested in helping to push this idea into reality.</p>","[{u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Social Welfare', u'urlkey': u'social-welfare', u'id': 23133}, {u'name': u'economic equality', u'urlkey': u'economic-equality', u'id': 75875}, {u'name': u'Basic Income', u'urlkey': u'basic-income', u'id': 882242}, {u'name': u'Citizens Dividend', u'urlkey': u'citizens-dividend', u'id': 882252}]"
Concord Social and Economic Equity Meetup,"This is a group for anyone who is concerned about increasing social and economic inequalities in the U.S. and wants to do something to change it. Neto Community Network is a nonprofit organization that sponsors this group. This is a chance to meet other people who care about any aspect of equality--economic, educational, health, gender, or other forms of social equity. The more diverse the perspectives and interests, the more fun and interesting the group is. The format varies with the ideas participants bring-watching movies, talking about stuff you've read, discussing your own experience. We urge people to share food and drink, and have a great time getting to know like-minded people from all kinds of backgrounds, and discussing and working on these fascinating and important issues.","[{u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Intellectual Discussion', u'urlkey': u'intellectual-discussion', u'id': 15083}, {u'name': u'Fun Times', u'urlkey': u'fun-times', u'id': 15117}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Social Equality', u'urlkey': u'social-equality', u'id': 19049}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Community Building', u'urlkey': u'community-building', u'id': 20727}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'economic equality', u'urlkey': u'economic-equality', u'id': 75875}, {u'name': u'Political Justice', u'urlkey': u'political-justice', u'id': 163781}]"
Tech Workers Coalition,"<p>We are a coalition of workers in and around the tech industry, labor organizers, community organizers, and friends. Find out more at <a href=""https://techworkerscoalition.org"">https://techworkerscoalition.org</a>. <br></p>
<br>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Silicon Valley', u'urlkey': u'silicon-valley', u'id': 18362}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Collaboration', u'urlkey': u'collaboration', u'id': 21067}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'Unions', u'urlkey': u'unions', u'id': 42604}, {u'name': u'Knowledge Sharing', u'urlkey': u'knowledge-sharing', u'id': 65780}, {u'name': u'Economic and Social Justice', u'urlkey': u'economic-and-social-justice', u'id': 235581}]"
My Community's Keeper!,"<p>My Community's Keeper is a group of people Stepping Up and Doing Something about positive and negative issues that affect African American's lives and well being, in communities near and far. This group is open to males and females of all ages and races. The main focus of our group is to build strong communities and relationships to swiftly and properly address injustices and celebrations as a supportive group. We will create safe spaces for the community to express issues that affect African Americans and other communities that experience injustices or ignored celebrations in that community. <br></p>
<p>Our mission is to help empower African Americans in finding resolutions and solutions in solving issues in African American communities, schools, jails, families, homes, businesses, jobs, etc...... My Community's Keeper will work to better all people and learn how to give and get help from other people from different races, religions and backgrounds.&nbsp; <br></p>
<p>We will be seeking to improve all lives while building a Strong African American Community that empowers all.&nbsp; My Community's Keeper, is the Soul, Strength and Support of a Grassroots non-profit organization called Step Up And Do Something! Inc. (<a href=""http://www.stepupanddosomething.org/"" class=""linkified"">http://www.stepupanddosomething.org/</a>). Our goal is to provide resources and support for African Americans through tons of hubs throughout different communities.&nbsp; The resources and information that help support and empower African Americans in a positive way, will be the programs and projects we develop for Step Up and Do Something, Inc.&nbsp; <br></p>
<p>Please join us and start a program or project under the 501c3 nonprofit and help reshape our communities the way we want them.&nbsp; Training on how to start your own non-profit sponsored by Step Up and Do Something and Grant Writing is on the last Saturday of each month from 4pm to 6pm at Hillview Library, 1600 Hopkins Drive, San Jose&nbsp; CA. 95122.&nbsp; Please RSVP and let us know what community resources you would like in our communities or which project or program you would like to develop and run as a non-profit Step! to Step Up and Do Something! Inc. <br></p>","[{u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Black Professionals', u'urlkey': u'blackbiz', u'id': 2494}, {u'name': u'Grassroots Progressives', u'urlkey': u'grassrootsprog', u'id': 10190}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Black Entrepreneurs', u'urlkey': u'black-entrepreneurs', u'id': 16348}, {u'name': u'Black Singles', u'urlkey': u'black-singles', u'id': 17053}, {u'name': u'African American Families', u'urlkey': u'african-american-families', u'id': 17860}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Black Women', u'urlkey': u'black-women', u'id': 18634}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'African American Female Travel', u'urlkey': u'african-american-female-travel', u'id': 19911}, {u'name': u'African American Men', u'urlkey': u'african-american-men', u'id': 25913}, {u'name': u'African American Women', u'urlkey': u'african-american-women', u'id': 27978}, {u'name': u'Sisterhood', u'urlkey': u'sisterhood', u'id': 29632}, {u'name': u'African Americans', u'urlkey': u'african-american', u'id': 35203}]"
Berkeley Social Justice Meetup,"<p>This group is for individuals interested in getting together to discuss economic, social and racial justice, through a variety of activities - book discussions, current events, movie attendance and discussion. A safe place to provide discourse on what is happening in the world around us, a chance for all participants to meet equally minded and diverse individuals to elicit stimulating, intellectual conversation and new perspectives. As a new group the goal is to organically grow this community to fit the wants and needs of those in attendance. Let's grow this group together. If there is enough interest then perhaps we can spend the first few meetings creating a framework for future gatherings.&nbsp;</p>","[{u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Cultural Diversity', u'urlkey': u'cultural-diversity', u'id': 22889}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'Racial Justice', u'urlkey': u'racial-justice', u'id': 50366}, {u'name': u'Economic and Social Justice', u'urlkey': u'economic-and-social-justice', u'id': 235581}]"
Global Poverty and Hunger Alleviation - Art and Action,"<p>This is a group for anyone interested in global poverty and hunger alleviation. Global Poverty and Hunger is the world's biggest solvable problem. No one can do this alone. We need everyone's help - whether you're a single person interested helping out, a couple, a small group, or a large organization. Everyone is welcome. If you're an organization with similar mission to ours -- let's join forces and become even stronger together! We'll work to change the world, one step at a time. We're going to be doing a combination of education, advocacy, and fundraising, as well as mobilization of action through community organizing and involvement of the arts. We'll teach about the subject in classrooms. We'll have Lunch and Learns benefitting the United Nations World Food Program USA. We'll meet with our congress members to advocate. We'll petition. We'll have an arts component, using Dance and Film among other mediums of art to raise awareness of global hunger. We'll host Dance performance showcases to fundraise -- <br>using Dance from all over the world as a way to create a collaborative voice in partnership with those in developing countries and to give light to those who face hunger and poverty in their daily lives. We'll create short films and feature films to raise awareness.&nbsp;</p>
<p>I absolutely admire all the help that charities do to help communities struggling to overcome natural disaster, conflict and poverty. I do believe that countries in poverty must learn to support and sustain themselves in the long run, in addition to receiving emergency aid. Therefore, we'll also focus on programs fostering sustainability, helping communities build vital infrastructure to feed themselves. We'll aim to help communities with organization to stand up for their rights as well in order to mobilize change. Sounds like something you want to do? Join us!</p>","[{u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Nonprofit', u'urlkey': u'nonprofit', u'id': 1726}, {u'name': u'Hunger Relief', u'urlkey': u'hunger', u'id': 2183}, {u'name': u'End Poverty', u'urlkey': u'endpoverty', u'id': 4148}, {u'name': u'Volunteering', u'urlkey': u'volunteering', u'id': 16645}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Community Service', u'urlkey': u'community-service', u'id': 18866}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'International development', u'urlkey': u'international-development', u'id': 24606}, {u'name': u'Poverty', u'urlkey': u'poverty', u'id': 57605}, {u'name': u'Ending Poverty', u'urlkey': u'ending-poverty', u'id': 72670}, {u'name': u'Extreme Poverty', u'urlkey': u'extreme-poverty', u'id': 119802}, {u'name': u'Ending Extreme Poverty is possible and happening', u'urlkey': u'ending-extreme-poverty-is-possible-and-happening', u'id': 360151}, {u'name': u'Volunteering to end extreme poverty & hunger!', u'urlkey': u'volunteering-to-end-extreme-poverty-hunger', u'id': 807112}]"
Stockton Buddhism for Peace Meetup,"<p>A peaceful world can only exist if people are happy. Through our practice of Nichiren Buddhism, we awaken to the dignity and power that reside WITHIN us and TRANSFORM ourselves on the DEEPEST level. We are the Soka Gakkai (value creation) lay organization who chant Nam Myoho Renge Kyo, we reveal our inherent Buddha nature which permeates all aspects of our lives, environment and the entire universe. As a result, we experience positive changes and undergo a PROFOUND process of SELF-TRANSFORMATION called Human Revolution, which becomes the FOUNDATION for lasting happiness and we want to SHARE with OTHERS.. SGI President Ikeda says ""A great human revolution in JUST a SINGLE individual will help achieve a CHANGE in the destiny of a NATION and further, will enable a CHANGE in the DESTINY of ALL Humankind. If you want to find out how YOU can make a difference, please join us in dialogue and an Introduction to Buddhism for Peace Meet Up.</p>","[{u'name': u'Peace', u'urlkey': u'peace', u'id': 1544}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Consciousness', u'urlkey': u'consciousness', u'id': 4417}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Inner peace', u'urlkey': u'inner-peace', u'id': 15822}, {u'name': u'Stress Relief', u'urlkey': u'stress-relief', u'id': 17075}, {u'name': u'Spiritual Growth', u'urlkey': u'spiritual-growth', u'id': 17658}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Transformation', u'urlkey': u'transformation', u'id': 21591}, {u'name': u'World Peace', u'urlkey': u'world-peace', u'id': 23843}, {u'name': u'Awakening', u'urlkey': u'awakening', u'id': 24723}, {u'name': u'Love  Peace and Harmony', u'urlkey': u'love-peace-and-harmony', u'id': 33129}, {u'name': u'Spiritual Awakening', u'urlkey': u'spiritual-awakening', u'id': 69583}]"
Let us fix our Rotten Justice System,"<p>Are you of the opinion 1. America has a legal system but not a Justice system ?</p> 
<p>2. Are you disgusted by Stanford rapist getting away with 3 months in prison while people are serving longer time for smoking weed ?</p> 
<p>3. Are you disgusted by the racial discrimination in our Justice system and that black men are shot and killed for no reason or imprisoned disproportionately ?</p> 
<p>4. Are you disgusted with all those men that call themselves public prosecutor's and talk about being tough on crime but who routinely over charge and force people to plead guilty to crimes they might not have committed just to improve their ratings ?</p> 
<p>5. Are you of the opinion America's criminal justice system is completely broken ?</p> 
<p>6. Have you or any of your friend's and family been affected by the corrupt Judges and total miscarriage of Justice ?</p> 
<p>7. Do you think American Justice system is run by greedy attorney's and there is no Justice ?</p> 
<p>Do you want to do something about it ?</p> 
<p>Let us join hands and bring some Justice in America.</p> 
<p>There are a lot of organizations but we need more People Power.</p>","[{u'name': u'New In Town', u'urlkey': u'newintown', u'id': 1273}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Networking', u'urlkey': u'socialnetwork', u'id': 4422}, {u'name': u'Intellectual Discussion', u'urlkey': u'intellectual-discussion', u'id': 15083}, {u'name': u'Critical Thinking', u'urlkey': u'critical-thinking', u'id': 15544}, {u'name': u'Freethinker', u'urlkey': u'freethinker', u'id': 24087}, {u'name': u'Social Issues', u'urlkey': u'social-issues', u'id': 31364}, {u'name': u'Legal Professionals', u'urlkey': u'legal-professionals', u'id': 34082}, {u'name': u'Free Thinkers', u'urlkey': u'free-thinkers', u'id': 38284}, {u'name': u'Peace and Justice', u'urlkey': u'peace-and-justice', u'id': 65415}, {u'name': u'Social and Political Activism', u'urlkey': u'social-and-political-activism', u'id': 80680}, {u'name': u'Law Enforcement', u'urlkey': u'law-enforcement', u'id': 109511}, {u'name': u'Singles, Singles, Singles', u'urlkey': u'singles-singles-singles', u'id': 115707}, {u'name': u'Fighting Injustices', u'urlkey': u'fighting-injustices', u'id': 118556}, {u'name': u'Practice of Law', u'urlkey': u'practice-of-law', u'id': 1365912}]"
