name,class,description
Palo Alto Radical Left Reading Group,1,"Let's collectively create space for radical ideas (e.g. anarchism, critical animal studies, feminism, queer theory, social movements etc.). We aim to create a critical, reflexive, and non-hierarchical space for discussing radical praxis. All are welcome to attend, regardless of qualifications or experience with radical politics.
This is a group to read and discuss anti-capitalist practice and theory, by gathering a large body of radical literature, non-fiction, and theory, as well as a wide array of histories and analysis from intersecting movements for mutual aid, direct action, and the dismantling of oppressive hierarchies. We hope to cut across organizational boundaries to strengthen and unify the Left within our community."
Lamorinda Democratic Club Meetup,1,"Calling fellow Democrats from the East Bay, join us for conversation, refreshments and organizing. Our motto is to Engage, Educate and Elect!"
San Jose Political Activism Meetup,1,"People that are interested in holding our elected leaders accountable, upholding our constitution, improving civil rights for everyone, and eschewing various forms of discrimination, including, but not limited to racism, xenophobia, sexism, misogyny, homophobia, and bigotry. People that are socially liberal (civil rights, common sense regulation, abortion rights, marriage equality), fiscally conservative (reduced spending and national debt, balanced budget, limited government), and believe in American exceptionalism (democratic principles, free but fair trade, legal immigration, and a land of laws)."
#Resist: Roseville/GB,1,"Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics. It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.
WHAT YOU CAN DO  - Join this group now  - Schedule one of our Meetup ideas in your neighborhood  - Discuss your own Meetup ideas in the group conversation
OUR COMMUNITY GUIDELINES  - Be Peaceful  - Be Safe  - Be Kind  - Be Respectful  - Be Real

Contact:
Organizer: 
Roza Calderon 
roza@rozacalderon.com
"
#Resist: Grass Valley,1,"Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.
WHAT YOU CAN DO - Join this group now - Schedule one of our Meetup ideas in your neighborhood - Discuss your own Meetup ideas in the group conversation
OUR COMMUNITY GUIDELINES - Be Peaceful - Be Safe - Be Kind - Be Respectful - Be Real"
Peninsula Feminist Book Club,1,"Hello Feminists,
Everyone who is interested in learning about, talking about and/or meeting people who care about feminism and gender equity is welcome. 
We recognize that each of us will have a different perspective to add to discussions. No one person's opinion or perspective is the ""right"" one. We recognize that hearing different perspectives will add to our own pool of knowledge.
The books we read are resources. We also talk about other subjects related to feminism and gender equity.
This is also a place where you can share your radical ideas. When a member wants to share an idea or observation that feels vulnerable to share,  that member can ask beforehand to be listened to only. Other members then will not share their different opinions at that time and instead be a witness to the courage of that member.
 "
La Nueva Causa | The New Cause (SJ),1,"UNITY | COMMUNITY | EMPOWERMENT
Our meetings will take place locally, and we will be bringing in members of the Latino/minority community to discuss our shared experiences, struggles and contributions. Together we will be building the courage to stand up for ourselves, learn self value, and take our seat at the table in a nation we have helped create. This means better futures for our children, better opportunities in the work place, and fighting for the dignity and respect we deserve. No matter what background, economic status, sexual orientation, or education you may have, you are welcome in joining La Nueva Causa-The New Cause.
Be apart of the Movement!"
The Pink Hat Resistance,1,"The Pink Hat Resistance is a Women's March inspired women's political action and empowerment group. We have monthly meetings on the third Monday of every month at 6:00 PM on the Stanford campus. Currently composed of women in the Stanford staff community, I'd like to open membership up to other women in the community. For those who cannot attend the meetings, you can still sign up for our weekly newsletter and participate on group projects. Our newsletter has updates on club activities, summaries of the meetings, the meeting packets (with lots of great info and tips), info on Bay area protests and rallies, links to fascinating news & opinion articles I recommend, and some good new items to celebrate! We also have a secret Facebook group where we post relevant articles for discussion. You can check out our website at: www.thepinkhatresistance.com"
San Jose WILPF (Women's Intl League for Peace & Freedom),1,"Wilpf San Jose is for anyone who wants to work today for peace and freedom, human rights, women's rights, and more with an organization whose founding goes back to 1915."
Oakland Cure for Capitalism,1,"This meetup seeks a practical end to wage slavery, oppression, and capitalism, and a fulfilling life for each of us along the way.
We wonder why there's so much work to be done to help the masses while most capital goes towards consolidating capital further. We battle mental illness, feelings of alienation, underemployment, and hopelessness, but have a sneaking feeling that we aren't really the problem. We've had ""good jobs"" but can't seem to shake the feeling of being ground down. We're ready for a different way. "
San Jose Nonprofit Meetup,1,This group is for peace and justice and basic rights
"AKSC, Ambedkar King Study Circle",1,its a non profit group to study about human rights
Bay Area Drunken Degenerates (BADD),2,"This meetup is dedicated to all the drunks in the bay area that just want to complain to one another at bars. Drinking is mandatory, and if you don't drink, members are allowed to throw peanuts at you. Also if you don't drink enough, members can also throw peanuts at you. You might get peanuts thrown at you just for smiling.
Points are awarded based on how much of a degenerate you are. After the first night out, members will vote on who got the most points... the winner gets to pick the next shithole we get drunk at next.
 
Rules subject to change."
Feed The Soul,2,"Hello and Welcome - We are so glad you found us!
Feed the Soul is a group for those who are looking and seeking encouragement and strength for perseverance for their everyday lives. We welcome any and everyone as we are a multicultural and multiethnic group from every walk of life and background! We are located in the San Francisco Bay Area - but we welcome anyone from all over! We're here to help maintain, rebuild and help give true happiness to those who need support in multiple areas of life. So if you're looking for support to cope with mental or physical disabilities, looking for spiritual growth, and or help with substance abuse, join us as we post weekly events ALL OVER the Bay Area!
All Meetups are FREE!
Thank you for stopping by, keep coming back, stay close and we look forward to seeing you!
""If it's God for your soul - THEN DO IT!""
***Disclaimer***
We are not doctors, nurses, or physicians and WE CANNOT and DO NOT provide medical attention, services or advice. If you or someone else you may know is thinking about hurting yourself, themselves or someone else PLEASE CALL 911 and seek IMMEDIATE help! National Suicide Prevention Hotline: 1-800-273-8255"
Santa Clara Meditation/yoga Meetup Group,2,""" Learning about our breath is very important. Our breath has a great lesson to teach us, which we have forgotten, for every rhythm in the mind, there is a corresponding rhythm in the breath, for every rhythm in the breath there is a corresponding emotion. So, when you cannot handle your mind directly, through breath you can handle the mind. "" - H.H Sri Sri Ravi Shankar.
Let's get together and learn about Sudharshan Kriya  an amazing breathing technique that is life-transformational!  Experience the joy felt by millions around the world.
To learn more watch a video from MSNBC at: This Meetup Group is to bring awareness about the great secret in the breath. We all have an inbuilt ability to calm the mind, heal the body, and energize the whole system in minutes. It will also evolve into meditations, ayurvedic cooking and yoga."
Alternative Healing Exploration,2,Are you looking for alternatives to the mainstream medical model and don't know where to turn? Come explore a variety of holistic options and receive support. Different practitioners will share their knowledge and give you the opportunity to try out what they have to offer. You don't have to be alone on your healing journey.
Adjusting to Motherhood Support Group,2,"Did you know that Postpartum Depression and Anxiety is the number one complication of childbirth?  We welcome women who find the challenges of pregnancy and motherhood to be different than they expected, those who are surprised at the complexity of their experience and want a safe place to think out loud and to learn more about this unique time of life. 
Adjusting to Motherhood meets every Thursday at 10am-11.30am at Family Tree Wellness, 431 Monterey Ave, Suite 7, Los Gatos, CA
AND on the first Wednesday of the month from 7-8.30pm at Tiny Tots, 138 Railway Ave, Campbell.
We offer a safe, confidential place to share the highs and lows of pregnancy and new motherhood. We provide tea, coffee, water and snacks and parking is free. Babies up to about 8 months are welcome to join.
This free group is confidential and is facilitated by Jamie Van Zanen LCSW and Rebecca Geshuri MFT Intern.  Please contact Cheryl (cheryl@supportingmamas.org or (408) 475 4408) with any questions."
Epilepsy 20/30's,2,Do you or a loved one deal with epilepsy and seizures? Join us and attend a FUN Event to connect with other people who are living with epilepsy in their 20's and 30's...Suggest your own activity! Bowling! Coffee Klatch! Pick-up Basketball? Lunch? Knitting? Parents of Kids with Epilepsy? Walk in the Park? 
"Palo Alto ""Parenting With Ease"" 8 week course",2,"In this course I will show you how to build the family you always wanted to have.  First I explain the basics of great relationships.  Then we role play how to build them.  This occurs right in our sessions so that you build skills as I coach you in real time.  This is exciting and fun!  It's lively, humorous, and a great learning experience.  People who have taken this course say things like:  ""Being in your class actually makes me happier.  For this i'm eternally appreciative.""  And ""There are no words for how grateful I am for having this new set of tools in my tool box!""  "
Sacramento Peace Concert Meetup,2,"Searching for peace, happiness and good music? We offer Peace Concerts that are free of charge, by donation only, that will bring happiness to your heart through music, mantras, great vegetarian snacks, and a compassionate atmosphere. We like to have fun, and we like to sing and dance. Audience participation is the bomb!"
San Francisco Rational Thinking and Behavior  Meetup,2,"For anyone who wants to move past worry, anxiety, depression, anger, or any self-defeating behavior. You will learn the principals of Rational Emotive Behavioral Therapy, the original Cognitive approach to solving emotional problems. REBT was created by Albert Ellis in the 1950s, and has since transformed the world of psychology. Dr. Albert Ellis has been sited by Psychology Today as more influential than Freud himself.  The techniques will be taught interactively by a seasoned practitioner who continues to use them to overcome his own emotional challenges."
Yoga for Anxiety & Depression-Introductory Daylong Workshop,2,"Yoga for Anxiety and Depression: An Introductory Daylong Workshop
The Science and Practice of Healing through Breath and Movement
Candace Stevens, M.S., E-RYT200
Sat., June 10th, 10am-4pm at Against the Stream Mediation Center (2701 Folsom St. San Francisco)
Anxiety and Depression aren't just in our heads; they live in our bodies as well. The practice of yoga can help us use our bodies to change the way our minds respond to anxiety and depression. This workshop is designed to give yoga teachers and practitioners an understanding of this process, provide an introductory understanding of how to assess your mind/body state, and provide yogic tools for your personal practice of mind/body healing and management. These concepts will be particularly useful for anyone using yoga as part of their therapy to help heal and live with mental health issues.
In this class, we will explore:
How yogic ideas and principles relate to the science of mental health and wellness.
How we can use the practice of yoga to address mental distress and create safety in the body and mind.
Getting on the mat and working with the poses.
This workshop will include movement, breathwork, lecture, and conversation. All levels are welcome! The structure of the day is as follows:
1). A shorter. all-levels yoga practice
 2) Exploration of current psychological research on how the body can affect the mind (and vice versa)
3) Examination of the nervous system and its role in depression and anxiety
4) A 45 minute lunch break
5) Learning postures, movements, and breath that address anxiety and depression respectively 6) Embodied practice of these techniques
7) An introduction to assessing your mind/body needs, and how to choose what tools to address them. Cost is $79 Early Bird and $99 after June 2nd. A portion of the proceeds go to support the Against the Stream Mediation Center (www.againstthestream.com).
Candace has studied with Bessel van der Kolk and Bo Forbes, as well as her primary teacher, Shiva Rae, and this work is deeply inspired by them. She also draws extensively from her Master's in Clinical & Counseling Psychology, and her time working as a trauma-specialized therapist. She has been teaching yoga for 8 years in Philadelphia as well as at festivals, workshops and retreats throughout the world. You can find out more about Candace at: 
 Please feel free to reach out with any questions or concerns."
Nourish Heal Transform (NHT)-Anxiety & Addiction Support,2,"Have you had enough of your anxiety and/or addictions dictating your life? Sacramento NHT is a new meetup group for those who are ready to learn new skills and gain new insights on how to stop suffering and start living a wholehearted balanced life. We will meet for 1 hour on the last Tuesday of each month at 6pm to discuss overcoming addictions and anxiety with the use of dietary strategies, targeted nutrients, and lifestyle modifications led by a therapist/ certified nutritionist. In addition, we will have a professional yoga instructor do some very gentle stress reducing yoga for a few minutes. Topics such as, ""Benzodiazepines (anti-anxiety medication)- will they cure my chronic anxiety?; Breaking up with sugar- will this lead to improvements with my anxiety and addictions?; Powerful nutrients to banish cravings; What are you really hungry for?; Is your fixed mindset sabotaging your health goals?; Food and mood, is there a connection?; and so much more! 
The monthly group meetings are for educational and inspirational purposes only and are not meant to be a situation where you will feel compelled to divulge personal information. However, this is a safe place for you to share as much as you are comfortable with sharing.
The goal of the group is for you to leave the meeting feeling more relaxed than when you arrived and to take a tool or insight you can use right away.
In addition to our monthly meetings we will schedule socials such as hikes, fun runs, movie nights, charity events, potlucks, etc as a means of building a community and connections with others who can relate to your struggles. Healthy connections with others is the antidote to addiction and self-sabotaging behaviors."
Mental Health & Wellness: Recovery International SF Bay Area,2,"We are a free self-help training program helping people deal with fear, anger, anxiety, panic attacks, depression and other emotional issues. The meetings are a peer to peer format to achieve better mental health for many levels of members by using a proven, simple form of cognitive behavioral techniques (Recovery Method). We learn how to change our thinking and control impulses. The leaders are not mental health professionals, but members themselves trained to lead the meetings. Our attendance is generally a diverse group  of 5 - 20 people per meeting. To find out more, we have a list of helpful terms, how examples are given, what happens at a meeting, etc. for you; click on the Pages link above.
All of our meetings provide reassurance and fellowship from friendly people working on the same issues as yours; people who have found a way to live happier, healthier lives by using the Recovery Tools.
Tell us a bit about yourself, where you're from, and what your goals are. For questions, call our area line (a real person answers) at 415-333-6454.  You can also call the meeting hosts whose numbers are listed on the meetups.
 "
Overcoming Depression with Buddhism,2,Chant to elevate life condition out of depression to higher life condition
GAPS: Gut and Psychology Syndrome Support,2,
Holistic Addiction Support Meetup,2,"This group is for people who identify with addiction to mood or mind altering substances, including alcohol, cannabis, prescription medication, and street drugs.
We will meet to focus on topics that influence and affect our recovery such as:
- Life Purpose - Spiritual and Emotional Healing - Tools for Energetic Support - Self-Inquiry and Self-Soothing - Diet and Detoxification - And more according to the interests and needs of the group.
Please bring your willingness to learn, share, and grow in a non-traditional, non-faith based, easy going, open format.
Please be aware that there are varying opinions on what is good and useful vs. bad and harmful. We are here to define right and wrong for ourselves while being respectful to the decisions and experiences of others."
Sunnyvale Self-Improvement Meetup,2,"This group is for the silent majority in Silicon Valley, the people no one knows about. Working hard in a region where stress is high, empathy is low, inner peace feels unattainable, and life has become a giant question mark. Let's take a little time together to feel normal again. To learn, live, laugh and share. Let's take a break from feeding the machine."
Depression and Anxiety Support Group,2,"This is a skills-based education and training group designed to help you cope with facing basic everyday problems in your life including distressing emotions like depression and anxiety that interfere with your daily functioning and getting ahead in your life. The group will focus on practical coping strategies and useful tools including changing your thinking and behavior and becoming more interpersonally effective to help you manage better in your everyday life. There is a fee of $25 per session.
- Develop a better understanding of your problems with depression and anxiety - Learn practical strategies and solutions for managing difficult feelings and distress - Practice these techniques in a safe and supportive group setting - Develop a 'tool box' of strategies to use in your everyday life to reduce depression and anxiety to help you function better after the group"
Inspired Living: Exploring Natural Solution w Essential Oils,2,"Our Purpose: To give everybody the opportunity to have their own Essential Oil Experience, and to see for themselves Why they are so Powerful
This group is for those that are curious, those that are skeptical, those that already have experience, and all who are open to learning and sharing about using plant-based, pill-free natural solutions to optimize physical & emotional health for yourself, your family, and loved ones. Let's talk about the science of these oils, their constituent properties, and their effects on the mind, body & spirit!
All are welcome, bring a friend or family member who's also interested in growth, learning, and support. In particular, I have had amazing experiences with essential oils and essential oil supplements. I'm excited to share my increasing knowledge and am seeking folks in this area to learn about wellness through essential oils and who have interest in personal growth. I picture the group engaging in essential oil classes, sampling products, gathering for social activities outside of classes as well as engaging in personal growth activities such as vision boards. I welcome all levels of interest, from beginner to those with essential oil experience as well as those looking to start their own business. Come learn about these amazing therapeutic grade oils and take charge of your wellness!
If you are a medical practitioner, alternative therapist, nurse, chiropractor, acupuncturist, dentist, massage therapist, energy worker, esthetician, veterinarian, etc., bring your enthusiasm and questions.
*can't join this time/date* 
Don't worry book a personal 1:1 Free Wellness Consult for a personal wellness plan: "
Balance After Birth-Postpartum Support Group,2,"Balance After Birth is a postpartum support group lead by moms who have experienced the struggles women face after the birth of a child. We spend time supporting one another through humor, snacks and hearing the ""me too's!"" of postpartum. We offer on-site, free childcare and highly encourage babies and children 6 months plus to utilize this service in our state-approved, childcare facility. We welcome all mother's regardless their postpartum experience, whether it be ""baby-blues"" or depression and anxiety! We hope if you are finding yourself struggle after your baby was born please know you are not ALONE and Balance After Birth is here to support you get back feeling like you! *Disclaimer: We are a closed group and anyone interested in attending must send an email to balanceafterbirth@gmail.com to join. After you have sent an email, we will send you our meeting details. We are also NOT a therapy group and cannot offer any emotional or mental advice or help. However, we do have many resources to help you find the help you need."
Sleeplessness and Insomnia,2,We talk about sleeplessness and insomnia - our experiences and the latest research.
The San Francisco Depression Meetup Group,2,"Meetup with other local people who are coping with depression and its associated loneliness and isolation for discussion, company, understanding  and support.  For now the group is an open discussion one, although we are talking about planning some outings and activities, too."
Parenting Beyond 18 Support and Information Group,2,"Starting in September, our Parents Information Night will change to a monthly parents support group called Parenting Beyond 18. This support group will meet once a month, coinciding with the first Club Neuro of the month. We'll meet at EvoLibri's office and once Club Neuro is underway, we'll walk to a nearby restaurant. It is VITAL that you RSVP if you plan on attending, and if you change your mind, to change your RSVP to no if you cannot. We make reservations at local restaurants based on RSVPs, and need to ensure good will with our local business owners! This support group is specifically targeted for parents of teens who have autistic spectrum disorders (HFA, AS, NLD, PDD-NOS), pervasive mood disorders (bipolar), attention deficit disorders, or severe learning disorders -- high functioning enough to have been at least partially mainstreamed in school, but who are not able to move out on their own without help and guidance. Occasionally, we will have special events as needed or requested. Stay tuned, and welcome to our group! Jan Johnston-Tyler, MA Neurodiversity Counselor and Mom to an Aspie son"
Depression Bipolar Support Alliance Palo Alto,2,"DBSA Palo Alto has served our community for over 20 years. We meet every Wednesday 6:30 - 8:30 p.m. The number of responses on this Meetup site is not a good indicator of how many people will attend. Our meetings usually have 20-25 participants. Come, join us.
DBSA Palo Alto is a peer-run support group. We provide hope, help, support and education to help improve the lives of people who have mood disorders. Our meetings offer warm, non-judgmental and confidential support. We encourage our members by sharing our stories and offering information about community resources to help us help ourselves. We understand the challenges of dealing with a mental illness. We've been there. We can help. Our meetings are free, safe, confidential and informative."
BALANCED - Mood Disorder Support,2,"Local Resources & Educational Links : 
Our support group is designed to support anyone affected by mood disorders who want practical tools to improve their quality of life. We welcome anyone who wants to learn more from people within the community who have experience.
There are many methods one can use to manage symptoms. Our focus is to share our journey together, and help people find methods that are relevant to their lifestyle. As a team, we'll review tools that have been effective for other members and families. We look forward to meeting you, understanding your challenges and helping you reach your full human potential.
The link above will connect you with information links our group has found informative, and helpful. If you are seeking more information, click on the link, scroll down, and explore the links at the bottom-left side of the webpage.
Meeting Information:
Frequency: Wednesday - every week
Time: 7:00PM to 8:30PM
Place: Trinity Lutheran Church - 1500 27th Street, Sacramento CA 95816"
Buddhism And Depression,2,Using Buddhism to deal wth symptoms from depression and bi polar disorder. Buddhism deals with elevating our life condition through chanting. We will have people who are presently dealing with depression and overcoming the disabling aspects.
Berkeley Bipolar Support Group Meetup,2,"We are a support group for people with mood disorders, as well as their family and friends. Mood disorders include depression, bipolar disorder (Manic-depression) and schizoaffective disorder.
We are a stable group with established traditions and a large core of members who have been participating on at least a semi-regular basis for many years. 
Because acceptance of the condition is an important first step towards recovery, we believe participation alone is a major accomplishment. 
Even if there are no RSVPs on this Meetup site, there are typically between 15 and 25 ""regulars"" who attend, so don't hesitate to come just because you don't see RSVPs here. 
For questions or more information, call or leave a message at 510-485-8116.
 "
Not Alone (East Bay depression support),2,"Depression, for me, is a constant struggle to focus on the good in my life and believe I have the power to change. Part of what drags me down is the feeling of being alone, lonely, and not understood. Let's help each other feel heard and find ways to get out of the darkness.
This is an informal peer support group for people with depression, bipolar disorder, anxiety, and related mental health issues. "
Oakland Bipolar Disorder Meetup,2,A place for people with Bipolar Disorder to connect.
recreational support group for mental well-being.,2,"Let's take our health and happiness into our own hands! Our group is a variation of the traditional support group, mixing light to moderate fitness activities (walking, hiking, stretching, yoga, meditation), art, and social bonding. While having fun and staying active, we check-in, process our thoughts, empathize, and find solutions together. Unlike what the pharmaceutical industry likes us to believe, our wellness is dependent on self-empowerment! Countless research shows that regular physical movement, expressive art and recreation, and warm social support treat mental health symptoms just as well, if not better than, medications and therapy. Not to discount the importance of medical treatment, the core philosophy of the group is that we must also learn to ""forage"" for ways to meet our basic psychological needs in order to sustain wholesome wellness. We ourselves are the most intuitive of our body, thoughts, and emotions. Together, by sharing fun, love, and understanding from the community, we can empower ourselves and learn to see our unique sensitivities as strengths."
San Francisco Chapter of the National Stuttering Association,2,"This is a support group for stutterers, organized as a Chapter of the National Stuttering Association (NSA). People who stutter, their family and friends, and anybody interested in increasing their understanding of stuttering, are all welcome to join our meetings. We do not promote any particular therapy and we encourage people to seek their own understanding, acceptance and solutions. The group provides a supporting environment for individual choices and personal issues related to stuttering. We typically meet on the third Tuesday of every month at 7pm at the Kaiser hospital at 4141 Geary (btwn 5th and 6th Avenues) on the 4th floor in room 411-A. -- Please check for specific announcements or send email to the Host before coming, as meeting time and place are subject to change -"
Group for Overcoming Shyness and Improving Communication,2,"Are you too shy?
Do you want to communicate freely?
Do you want to have more self-confidence?
Join this group.
It is designed to be supportive of the various issues of life that we might struggle with, such as how to meet people, how to express yourself, how to start romantic relationships, etc.  Even public speaking!  We will have meetups and free classes on these topics, and we will connect with each other, learn about each other, and help each other improve in life. We have meetups every week.
I hope the result of your joining this group is that you will be able to be yourself fully, express yourself easily, and enjoy a better life.
We'll be meeting weekly at the Dianetics & Scientology Life Improvement Center near Marconi and Watt in Sacramento.
For any questions, call me at 916-519-5287."
Mental Health & Wellness-Recovery Internat'l Sacramento Area,2,"Welcome to Mental Health and Wellness - Recovery International (RI).
We are a free self-help program helping people deal with fear, anger, anxiety, panic attacks, depression and other emotional issues. The meetings consist of ""Peers Helping Peers"" achieve better mental health by using a simple form of cognitive behavioral self-help techniques (Recovery Method). We learn how to change our thinking. The leaders are not mental health professionals, but members themselves trained to lead the meetings. To find out more, we have a list of helpful terms, how examples are given, what happens at a meeting, etc. for you; click on the Pages link under the blue title above. 
All of our meetings provide:
 Reassurance and fellowship through meeting friendly people with similar problems who have found a way to live happier, healthier lives.   There is no fee, to attend Recovery International meetings. You are always welcome.  Understanding of your situation.  A safe place to express your feelings without being judged.  Hope from others who have bettered their lives.  Support and acceptance that may be lacking at home, work or school.  Self-help through learning and practicing a simple set of living skills.  Encouragement and support.  Regular meetings in the Sacramento, CA Area, last from 1.5 - 2 hours, and are open to everyone 18 years of age and older. There is no charge to attend any meeting; we pass a basket for voluntary contributions. We are a non-profit organization headquartered in Chicago. You can also visit our website at
www.recoveryinternational.org
for more information on Recovery's tools, 4 step example process, and stories of hope.
The meetings repeat each week at the same time and location. An RSVP is NOT required to attend. It is not a requirement to attend a newcomer meeting before attending any meetings. 
To talk to someone in Sacramento for more Information, call (916) 483-5616
Meeting Schedule: 
Newcomers/Beginners Meeting:  
Wednesday 6:00-6:30 pm, 5445 Laurel Hills Drive, Room 306 behind Gymnasium, Sacramento, CA 95841 For questions call Rick at (530) 647-1110 
Regular Meetings:
Sunday, 2-4pm, Contact Carolyn for questions: (916) 344-4889, Heritage Oaks Office Building. 
Sunday 4:00 pm, Mental Health Treatment Center, Executive Conference Room, 2150 Stockton Blvd., Sacramento, CA 95817.
Monday 4:00 pm, Chico, CA 95926. Contact (530) 342-6087, Faith Lutheran Church, 667 East 1st Ave., Room 6, Chico, CA   
Monday 6:30 pm, Heritage Oaks Office Building (to left of Heritage Oaks Hospital), 4300 Auburn Boulevard, Room 101, Sacramento, CA 95841, Follow signs to meeting room (Opposite Business 80 Auburn Blvd. off ramp), no meeting on Holiday's.
Monday 7:00 pm - 8:30 pm -  St. Matthew Lutheran Church, 5901 Lonetree Blvd., Rocklin, CA 95765 (near Blue Oaks & Hwy 65).
Wednesday 6:35-8:35 pm, 5445 Laurel Hills Drive, Room 306 behind Gymnasium, (katty corner from car wash) Sacramento, CA 95841 For questions call Rick at (530) 647-1110 
Wednesday 7:00 pm, Woodland, CA, 95695. Contact (530) 662-3352. Woodland Memorial Hospital, 1325 Cottonwood St., Dining Rm. #5, Woodland, CA
Friday 7:00 pm, Modesto, CA 95926. Contact (209) 247-2620, Geneva Presbyterian Church, 1229 E. Fairmont Ave, Modesto, CA 95926.  
Friday 6:30 pm, Stockton, CA 95202. Contact (209) 684-8204, St. John the Evangelist Episcopal Church, 316 N. El Dorado St., Stockton, CA 95202 (corner of Miner Ave.). There is a well-lighted parking area. Email address for this meeting is-- stocktonri@yahoo.com.

We welcome you! 
Dr. Abraham Low, neuro-psychiatrist and founder of RI says there are no hopeless cases. For any directions or questions, please call (916) 483-5616.  "
Bay Area Not So Spontaneous Slackers,2,"Do you ever want to do something, but you don't know what? Do you ever want to get out of the house, meet new people, start living your life, but you decide to think about it after the next episode of Pawn Stars is over? Do you sign up for meetup groups, vow to go to the next meetup, but by the time the meetup day comes you opt out because it's been 2 weeks and you don't feel like going anymore? If so, then you're a spontaneous slacker like me. We work best when we don't have too much time to think about what the meetup is going to be like. We are looking for meetup activities, any and all, within the week, or even a day or two. In short - the less time between your sign up and the meetup, the more likely you are to attend. All are welcome. It's my belief that it's not what you do but whom you do it with that counts. So let us meet you; don't deprive us of your awesomeness. This group will work best for you when you participate in it. Suggest meetups, email me your ideas of things you want to see in the group, and most of all - come hang out!"
The SF Sophisticated Singles Meetup Group,2,"This is a group for all single professionals who want to meet other singles in a sophisticated manner. We will be gathering at least once per month for activities such as wine tasting, book club and tea, dining at new restaurants, and attending cultural events around SF."
Staying Sane in Silicon Valley Meditation Group,2,"During this meetup we will come together and support one another in our meditation practice. After completing a number of silent meditation retreats, I realized how important it is to engage in group meditation and find a community of like-minded people on a spiritual path. This meetup is open to beginners as well as advanced practitioners. We will spend the first hour meditating and then an optional 30 minutes in a group discussion about a spiritual topic."
San Francisco OCD Peer Support Group,2,"About us:
We're a friendly, casual group for adults (18+) with OCD and related disorders with almost no structure. We sit, talk, and eat.
We meet on the 4th Thursday of each month at 6:30 PM in downtown San Francisco.
Feel free to email me at rebecca@rebeccamassie.com or to message me here if you have any questions about the group or other mental health activities going on in San Francisco. My inboxes are always open. Though if you're looking to observe a peer lead support group I don't allow observers because this group won't fit what observers are looking for because the lack of structure."
"""Cool"" Kids Club",2,"We're a bunch of awesome people who enjoy coming together to drink, laugh, and play some board games. Simple as that.
I like to keep this group lean and mean with active members only, so it'd be great if you try and come out at least once a month :)"
Union City from anxiousness to peace of mind,2,"if you suffer from any kind of anxiety affecting your focus and concentration that you feel like you are loosing control at time, then this group is for you. Whether it be work anxiety, emotional mental anxiety or physical panic attacks, you have to get your control and power back. Anxiety left unmanaged only becomes worse as times goes on, as it is the nature of anxiety. I have experienced the pain of anxiety, the over-obsessing about people, work and it drove me crazy. Now, I am so grateful that I have fully overcome this challenge and now living with power and peace of mind. To give back, I have created this talk group to help you go from being overwhelmingly anxious to having clarify, freedom and peace of mind in your daily dealings of life. You have much more to give, and much more to focus on. Ditch the anxiety, and choose a life of power, clarity and freedom. Magic happens in a group; I look forward to having you."
Managing Moods,2,"This meet up is for anyone who sometimes feels sad and hopeless, but does not understand why. I am a therapist in Los Gatos who also suffers from social anxiety and depression. I am offering a free one-time meeting to get support from each other and learn how different moods affect all of us. We can also share ideas for coping and managing our different moods as well as how to help our friends and family understand what we go through. The goal of this meet up is to give and get support from each other and know that we are not alone. There is hope!"
San Mateo Depression & Anxiety Support Group,2,"Anyone and everyone affected by mental illness. This meetup will get together and offer support to those affected by mental illness. Individuals will be free to share ""their stories"" or just listen to others who are willing to share. Collaborative brain-storming will be facilitated as mental illness is effectively dealt with in a variety of ways. In the beginning this group will focus mainly on support and collective brain-storming in order to assist anyone affected by mental health. As the group grows it is possible that a 12 step model similar to that used by AA could be implemented where ""sponsors"" (those who currently deal with or those who have dealt successfully with the challenges presented by their own mental health issues) are assigned to individuals to help guide them on their journey to a better life."
Vacaville NLP & Hypnosis for Positive Change,2,"This is a group for anyone interested in learning how NLP & Hypnosis can effect positive change in one's life. Not only will we learn about the fundamentals and strategies for a successful outcome but will practice the techniques during our time together.
I will be using the following books and training material as resourches;
Unlimited Power by Anthony Robbins
Introducing NLP by Joseph O'Connor and John Seymour
Neuro-linguistic Programming for Dummies by Romilla Ready and Kate Burton
NLP: The New Technology of Achievement
Tom Houle
707-470-9849
"
Marin Depression Meetup,2,"This is a support group for people of all ages with borderline to full-on depression. Depression often involves loneliness as a significant component. Even when that's not a direct component, having more human contact as a distraction from your depression is often valuable. So that's the first goal of this group...to simply get depressed people out of the house and into social situations that are supportive of their needs.
Beyond that first goal, this group brings people together to provide each other with informal group therapy. We hope, at some point, to involve licensed psychologists and other types of psychotherapists in this group to help some of us more specifically, but for now, we seek to offer comfortable, non judgmental gatherings to allow group discussions and personal relationships to blossom that help members of the group to either climb out of, or at least have some escape from, their depression.
Steve has presented an initial idea for forming smaller support groups.  The idea, and ongoing discussion about it can be found here: "
